pedido_id,cliente_id,fecha,estado,canal_venta
4496,5,2025-12-26,Completado,Web
4497,186,2025-05-02,Completado,App
4498,784,2024-06-26,Completado,Marketplace
4499,442,2024-09-12,Completado,App
4500,711,2026-04-24,Completado,App
4501,430,2025-12-29,Completado,Web
4502,3,2025-12-03,Completado,Web
4503,559,2026-02-06,Completado,App
4504,442,2025-06-25,Completado,Tienda fisica
4505,495,2024-07-04,Completado,Tienda fisica
4506,342,2026-03-20,Completado,Tienda fisica
4507,937,2024-07-06,Completado,Web
4508,823,2024-12-14,Pendiente,Web
4509,925,2024-12-23,Cancelado,App
4510,442,2024-11-02,Completado,App
4511,691,2024-05-02,Completado,Web
4512,958,2024-04-22,Completado,Web
4513,711,2024-05-30,Completado,Tienda fisica
4514,733,2026-07-14,Cancelado,Web
4515,522,2024-10-09,Completado,Tienda fisica
4516,381,2024-02-06,Completado,WhatsApp
4517,238,2026-02-09,Pendiente,WhatsApp
4518,603,2024-05-11,Completado,WhatsApp
4519,362,2025-12-17,Completado,Tienda fisica
4520,959,2025-04-16,Completado,Tienda fisica
4521,55,2026-08-18,Completado,Web
4522,248,2024-01-17,Completado,Web
4523,947,2026-05-23,Completado,Web
4524,474,2025-04-09,Completado,WhatsApp
4525,55,2025-11-07,Completado,Web
4526,481,2025-05-13,Completado,Tienda fisica
4527,336,2025-10-25,Completado,Marketplace
4528,468,2024-11-03,Completado,Web
4529,716,2024-04-12,Completado,Tienda fisica
4530,438,2025-05-07,Completado,Tienda fisica
4531,289,2024-07-21,Cancelado,WhatsApp
4532,442,2024-04-06,Completado,Web
4533,182,2025-11-14,Completado,App
4534,811,2024-02-25,Completado,Web
4535,310,2024-09-08,Completado,Marketplace
4536,928,2026-07-25,Cancelado,App
4537,214,2025-03-29,Completado,Tienda fisica
4538,567,2025-05-28,Completado,Tienda fisica
4539,318,2024-05-02,Completado,WhatsApp
4540,762,2024-11-14,Completado,Tienda fisica
4541,119,2024-01-06,Completado,Marketplace
4542,716,2025-12-04,Completado,TIENDA FISICA
4543,652,2024-06-14,Completado,App
4544,296,2026-08-19,Completado,App
4545,907,2026-06-29,Completado,App
4546,495,2024-04-16,En preparacion,Web
4547,546,2024-08-17,Completado,App
4548,395,2026-06-27,Completado,Tienda fisica
4549,837,2025-11-21,Completado,Tienda fisica
4550,547,2026-03-21,Completado,App
4551,219,2025-05-17,Completado,App
4552,294,2024-10-12,Completado,App
4553,46,2026-04-15,Completado,App
4554,270,2024-05-18,Completado,Tienda fisica
4555,165,2026-06-27,Completado,App
4556,820,2025-07-04,Completado,Tienda fisica
4557,738,2025-10-26,Completado,Web
4558,748,2026-06-30,Completado,Web
4559,457,2024-09-02,Completado,WhatsApp
4560,7,2025-04-11,Completado,Web
4561,119,2024-09-09,Cancelado,Web
4562,381,2024-01-08,Completado,App
4563,119,2024-01-23,Completado,Tienda fisica
4564,106,2026-07-29,Pendiente,Web
4565,429,2026-07-22,Pendiente,Web
4566,625,2026-02-12,Completado,Web
4567,416,2026-01-02,Completado,Tienda fisica
4568,652,2026-04-02,Completado,Tienda fisica
4569,843,2025-10-02,Completado,Web
4570,937,2024-11-19,Completado,App
4571,697,2025-09-04,Completado,Web
4572,38,2025-04-11,Completado,Tienda fisica
4573,534,2026-02-09,Completado,App
4574,604,2025-01-06,En preparacion,Marketplace
4575,961,2025-11-05,Completado,Web
4576,986,2026-03-15,Cancelado,Tienda fisica
4577,41,2024-08-04,Completado,Web
4578,442,2024-10-01,Completado,Tienda fisica
4579,494,2026-04-09,Completado,Marketplace
4580,281,2024-11-30,Completado,Web
4581,637,2024-12-28,Completado,App
4582,480,2024-04-16,Completado,App
4583,547,2025-07-05,Completado,Web
4584,603,2024-07-18,Completado,Tienda fisica
4585,713,2024-08-24,Completado,Web
4586,289,2024-03-21,Completado,WhatsApp
4587,362,2025-07-08,Completado,Web
4588,105,2024-08-07,Completado,Tienda fisica
4589,278,2024-08-10,Completado,Web
4590,933,2025-04-05,Completado,Web
4591,436,2025-04-06,Completado,APP
4592,233,2024-07-10,Completado,Tienda fisica
4593,179,2025-03-15,Completado,App
4594,986,2026-01-15,Completado,Tienda fisica
4595,125,2024-12-30,Completado,App
4596,575,2025-11-26,Completado,App
4597,122,2024-01-12,Completado,App
4598,381,2026-03-28,Completado,WhatsApp
4599,675,2024-12-06,Completado,Web
4600,3,2024-11-02,Completado,Tienda fisica
4601,903,2026-03-16,Completado,Web
4602,396,2025-06-06,Completado,WhatsApp
4603,780,2026-07-29,Completado,WhatsApp
4604,510,2026-08-01,Completado,App
4605,331,2026-02-11,Completado,Tienda fisica
4606,575,2025-12-16,Completado,Tienda fisica
4607,954,2024-12-09,Completado,Web
4608,628,2026-07-07,Cancelado,App
4609,869,2024-11-05,Completado,Web
4610,384,2026-08-01,Completado,App
4611,965,2024-07-25,Completado,Web
4612,943,2025-03-06,En preparacion,Tienda fisica
4613,336,2024-04-22,Completado,WhatsApp
4614,599,2024-12-12,Cancelado,Tienda fisica
4615,238,2024-12-09,Completado,Web
4616,994,2026-07-11,Completado,App
4617,442,2024-04-20,Completado,Web
4618,933,2026-03-02,Completado,Web
4619,348,2025-11-10,En preparacion,Tienda fisica
4620,385,2026-07-08,Completado,Tienda fisica
4621,535,2025-09-23,Completado,Web
4622,601,2025-09-19,Completado,Web
4623,750,2025-04-26,Completado,WEB
4624,361,2025-12-25,Completado,App
4625,151,2024-03-02,Completado,Tienda fisica
4626,833,2024-11-29,Completado,Web
4627,711,2024-12-28,Completado,Web
4628,573,2024-12-06,Completado,Marketplace
4629,104,2024-09-01,Completado,Tienda fisica
4630,461,2024-05-03,Completado,App
4631,734,2025-10-27,Completado,Web
4632,409,2024-11-14,Completado,App
4633,977,2026-08-23,Completado,Marketplace
4634,981,2025-07-12,Completado,WhatsApp
4635,841,2025-09-22,En preparacion,Tienda fisica
4636,734,2025-03-08,Completado,App
4637,590,2026-01-28,Cancelado,Marketplace
4638,276,2025-12-19,Completado,Web
4639,417,2025-08-30,Cancelado,App
4640,486,2026-02-14,Completado,Tienda fisica
4641,132,2026-06-14,Completado,Web
4642,239,2026-07-18,Completado,Web
4643,88,2024-12-17,Cancelado,Web
4644,130,2026-03-24,Completado,MARKETPLACE
4645,783,2024-08-06,Completado,Tienda fisica
4646,293,2025-12-01,En preparacion,App
4647,767,2024-04-06,Completado,Web
4648,449,2024-08-13,Pendiente,Marketplace
4649,945,2024-09-21,Completado,Web
4650,995,2026-01-05,Completado,Tienda fisica
4651,519,2025-04-22,Cancelado,Web
4652,971,2024-12-10,Completado,Web
4653,567,2024-07-01,Pendiente,App
4654,385,2025-12-27,Completado,Tienda fisica
4655,164,2024-04-15,Completado,Web
4656,977,2024-10-01,Completado,Web
4657,3,2024-06-25,Pendiente,Web
4658,994,2025-04-05,Completado,WhatsApp
4659,77,2025-12-11,Completado,Tienda fisica
4660,965,2024-03-11,Completado,Tienda fisica
4661,965,2024-05-08,Completado,Web
4662,99,2024-09-08,Completado,Web
4663,364,2024-02-17,Completado,Web
4664,486,2025-09-03,Completado,Web
4665,253,2024-06-19,Completado,Tienda fisica
4666,811,2024-12-31,Completado,Web
4667,438,2025-08-03,Completado,Web
4668,33,2026-08-29,Completado,App
4669,253,2024-06-10,Completado,App
4670,317,2026-03-26,Completado,App
4671,404,2024-06-30,Completado,App
4672,205,2025-05-06,Completado,Web
4673,613,2024-05-15,Completado,Web
4674,227,2026-03-07,Completado,WhatsApp
4675,575,2024-08-06,Completado,App
4676,179,2024-07-13,Pendiente,Tienda fisica
4677,391,2024-11-25,Completado,Web
4678,977,2024-12-07,Completado,Web
4679,534,2024-11-13,Completado,Marketplace
4680,841,2024-12-25,Completado,Tienda fisica
4681,291,2024-08-05,Completado,WEB
4682,970,2024-07-28,Pendiente,Marketplace
4683,998,2025-12-30,Completado,Tienda fisica
4684,663,2025-04-04,Completado,Web
4685,652,2025-02-23,Completado,Tienda fisica
4686,68,2024-12-06,Completado,Web
4687,246,2024-11-01,Completado,Tienda fisica
4688,858,2024-07-03,Completado,WhatsApp
4689,177,2024-12-26,completado,Tienda fisica
4690,407,2026-04-15,Completado,Web
4691,716,2025-08-16,Completado,WhatsApp
4692,439,2024-01-15,Completado,WhatsApp
4693,331,2026-01-21,Completado,App
4694,836,2026-02-22,Pendiente,Web
4695,138,2026-07-23,Completado,Marketplace
4696,628,2024-02-24,Completado,Web
4697,837,2024-09-28,Completado,Tienda fisica
4698,663,2024-04-16,Completado,Marketplace
4699,960,2024-03-20,Completado,App
4700,66,2025-08-19,Completado,WEB
4701,10,2025-12-07,Completado,WhatsApp
4702,932,2024-04-12,Completado,App
4703,438,2025-04-12,Completado,Tienda fisica
4704,396,2025-12-01,Completado,Web
4705,590,2026-04-04,Completado,Marketplace
4706,281,2024-11-18,completado,Web
4707,948,2024-01-28,Pendiente,Tienda fisica
4708,70,2026-03-02,Completado,App
4709,693,2024-11-08,Completado,Web
4710,779,2026-06-26,Completado,App
4711,779,2024-06-06,Completado,Tienda fisica
4712,959,2025-11-26,Completado,Marketplace
4713,750,2024-06-01,Completado,Web
4714,599,2024-10-10,Pendiente,Marketplace
4715,855,2024-11-25,Completado,WhatsApp
4716,299,2025-09-05,Completado,Web
4717,828,2026-07-04,Completado,Marketplace
4718,965,2025-06-13,Completado ,App
4719,334,2025-10-02,Completado,Web
4720,965,2024-01-22,Completado,App
4721,534,2024-06-02,Completado,Web
4722,233,2026-05-20,Completado,Tienda fisica
4723,945,2025-09-01,Completado,App
4724,855,2024-11-04,Completado,Tienda fisica
4725,948,2025-02-13,Cancelado,Web
4726,781,2026-05-25,Completado,Web
4727,534,2026-06-13,Completado,App
4728,181,2024-09-17,Completado,App
4729,977,2025-06-21,Completado,Marketplace
4730,2,2024-02-23,Completado,TIENDA FISICA
4731,469,2024-12-30,Completado,Web
4732,350,2024-08-27,Completado,Web
4733,948,2025-09-18,Cancelado,Web
4734,294,2025-10-09,Completado,Tienda fisica
4735,868,2024-12-01,Completado,Marketplace
4736,113,2026-08-23,Completado,Web
4737,115,2025-05-06,Cancelado,Tienda fisica
4738,637,2025-12-18,Completado,Marketplace
4739,663,2024-05-18,Completado,Marketplace
4740,677,2025-12-24,En preparacion,Web
4741,750,2026-08-16,Completado,Web
4742,675,2025-08-07,Completado,Web
4743,143,2025-08-02,Completado,Tienda fisica
4744,535,2025-08-27,Cancelado,App
4745,46,2025-08-14,Completado,Web
4746,66,2026-02-25,Completado,Web
4747,425,2026-08-29,Cancelado,Web
4748,119,2024-12-25,Completado,Web
4749,716,2025-04-15,En preparacion,App
4750,652,2024-01-17,Completado,WhatsApp
4751,670,2025-01-16,Completado,Web
4752,68,2025-11-13,Completado,Web
4753,156,2026-06-03,Completado,App
4754,572,2025-04-22,Completado,Web
4755,468,2024-12-05,Cancelado,App
4756,321,2024-04-06,En preparacion,App
4757,833,2024-11-29,Completado,Marketplace
4758,857,2024-01-24,Completado,Web
4759,281,2024-07-27,Completado,Tienda fisica
4760,536,2024-11-21,Completado,Web
4761,658,2026-06-13,Completado,WhatsApp
4762,295,2026-05-06,Completado,App
4763,943,2024-11-15,Completado,Tienda fisica
4764,493,2025-01-19,Completado,Tienda fisica
4765,977,2025-07-28,Completado,Marketplace
4766,520,2025-09-06,Completado,WhatsApp
4767,516,2024-04-24,Completado,WhatsApp
4768,336,2025-09-14,Completado,WhatsApp
4769,562,2025-11-19,Cancelado,Tienda fisica
4770,294,2024-05-15,Completado,Tienda fisica
4771,518,2024-04-30,Completado,Tienda fisica
4772,970,2024-07-30,Completado,Tienda fisica
4773,223,2025-05-01,Completado,Marketplace
4774,575,2026-01-23,Completado,WhatsApp
4775,712,2024-06-06,Completado,Tienda fisica
4776,948,2024-09-25,Completado,App
4777,502,2024-04-11,Cancelado,Tienda fisica
4778,970,2024-06-17,Completado,App
4779,284,2024-06-27,Completado,Web
4780,872,2024-06-21,Completado,Tienda fisica
4781,587,2025-11-28,Completado,Web
4782,9,2025-06-16,Completado,Marketplace
4783,518,2024-07-04,Pendiente,Web
4784,702,2025-04-15,Completado,WhatsApp
4785,310,2024-08-10,Completado,Web
4786,350,2025-09-18,Completado,Web
4787,191,2025-10-16,Completado,Web
4788,663,2026-07-13,Completado,Marketplace
4789,553,2025-09-28,Completado ,Tienda fisica
4790,658,2024-09-26,Completado,Web
4791,970,2026-06-09,Completado,App
4792,181,2025-02-10,Completado,Tienda fisica
4793,348,2024-12-09,Cancelado,Tienda fisica
4794,711,2026-05-09,Completado,Web
4795,492,2025-10-21,Completado,Web
4796,305,2024-10-27,Completado,App
4797,353,2026-03-24,Completado,App
4798,175,2026-01-06,Completado,Web
4799,173,2024-11-25,Completado,Marketplace
4800,416,2025-01-27,Completado,Tienda fisica
4801,54,2025-08-24,Completado,Web
4802,416,2026-08-06,Completado,Tienda fisica
4803,234,2025-12-12,Completado,App
4804,579,2025-06-07,Completado ,App
4805,223,2025-03-15,Completado,Tienda fisica
4806,567,2024-01-22,Completado,Web
4807,276,2026-04-24,Completado,Marketplace
4808,430,2025-12-12,Completado,Marketplace
4809,111,2024-12-28,Completado,Marketplace
4810,580,2025-04-12,Cancelado,WhatsApp
4811,765,2024-10-22,Completado,Tienda fisica
4812,489,2024-02-15,Cancelado,Web
4813,520,2024-09-28,Completado,Tienda fisica
4814,345,2024-08-15,Completado,Web
4815,33,2024-10-20,Completado,Tienda fisica
4816,400,2026-01-24,Completado,Tienda fisica
4817,817,2025-02-06,Completado,Tienda fisica
4818,385,2025-01-03,Completado,Web
4819,222,2024-12-22,cancelado,Tienda fisica
4820,573,2025-01-31,Completado,Web
4821,779,2024-09-23,Completado,Web
4822,463,2025-05-02,Completado,App
4823,942,2024-03-09,Completado,Web
4824,60,2024-12-28,Completado,Web
4825,453,2026-08-22,Completado,Web
4826,812,2026-04-06,Completado,Web
4827,239,2026-01-19,Cancelado,Tienda fisica
4828,762,2026-01-02,Pendiente,WhatsApp
4829,870,2024-12-07,Completado,Web
4830,868,2025-02-04,Cancelado,Web
4831,270,2024-11-10,Completado,Web
4832,251,2024-08-01,Completado,App
4833,932,2024-01-03,Completado,Tienda fisica
4834,603,2025-06-26,Completado,Web
4835,534,2024-03-04,Completado,App
4836,51,2024-10-03,Completado,Tienda fisica
4837,13,2026-05-08,Completado,Marketplace
4838,328,2024-12-01,Completado,Web
4839,457,2024-12-09,Completado,Web
4840,603,2024-12-15,Completado,Web
4841,200,2024-10-13,Completado,Web
4842,811,2024-06-27,En preparacion,Tienda fisica
4843,336,2025-12-18,Cancelado,Tienda fisica
4844,396,2025-08-26,Pendiente,Web
4845,238,2024-12-12,Completado,Web
4846,868,2025-03-18,Completado,Tienda fisica
4847,817,2024-12-30,Completado,Marketplace
4848,509,2025-10-17,Completado,Web
4849,17,2025-02-23,Completado,Web
4850,517,2026-04-02,Completado,Tienda fisica
4851,556,2024-03-29,Completado,Tienda fisica
4852,186,2026-04-23,Completado,Web
4853,57,2026-06-13,Completado,Tienda fisica
4854,358,2024-12-17,Completado,Web
4855,468,2026-06-25,Completado,Web
4856,816,2024-04-17,Completado,Web
4857,233,2024-05-23,Completado,App
4858,811,2025-12-30,En preparacion,Marketplace
4859,817,2025-02-08,Completado,Tienda fisica
4860,546,2025-08-02,Completado,Web
4861,565,2025-09-26,Completado ,Web
4862,826,2025-05-26,Completado,Tienda fisica
4863,599,2025-12-09,Completado,Tienda fisica
4864,14,2026-04-30,Completado,App
4865,546,2025-06-14,Completado,Web
4866,575,2024-01-06,Completado,App
4867,715,2025-08-27,Completado,Web
4868,423,2026-04-03,Completado,Tienda fisica
4869,430,2025-07-24,Completado,Web
4870,869,2024-06-20,En preparacion,WhatsApp
4871,285,2024-12-11,Completado,Web
4872,353,2024-06-18,Completado,App
4873,206,2025-10-17,Completado,Tienda fisica
4874,516,2024-12-13,Completado,Tienda fisica
4875,948,2024-10-14,Completado,Web
4876,779,2024-11-04,Completado,App
4877,396,2025-07-10,Completado,Tienda fisica
4878,553,2025-09-12,Cancelado,Marketplace
4879,345,2024-11-13,Completado,App
4880,324,2026-05-23,Cancelado,Tienda fisica
4881,963,2025-02-07,Completado,Web
4882,353,2025-09-09,Completado,Web
4883,859,2026-06-24,Completado,Web
4884,368,2026-07-01,Completado,Web
4885,658,2024-08-09,Completado,Marketplace
4886,58,2024-11-02,Completado,Tienda fisica
4887,283,2025-03-19,Cancelado,App
4888,812,2024-11-15,Completado,Tienda fisica
4889,599,2026-04-06,Pendiente,WhatsApp
4890,944,2025-09-19,Completado,App
4891,3,2025-04-06,Completado,Web
4892,704,2025-11-16,Completado,Web
4893,962,2025-11-20,Completado,App
4894,691,2024-11-02,Completado,Web
4895,99,2024-10-22,Completado,Marketplace
4896,295,2024-12-19,Cancelado,Tienda fisica
4897,63,2024-07-02,Completado,Marketplace
4898,586,2025-11-14,Completado,Tienda fisica
4899,663,2024-02-24,Completado,Tienda fisica
4900,663,2024-08-06,Completado,Web
4901,840,2026-05-22,Completado,Tienda fisica
4902,318,2024-03-23,Completado,Web
4903,480,2025-12-23,Completado,Web
4904,841,2024-04-01,En preparacion,App
4905,612,2025-03-18,Completado,App
4906,396,2025-02-25,Completado,Tienda fisica
4907,713,2025-10-07,Completado,App
4908,155,2024-12-06,Completado,App
4909,70,2025-10-18,Completado,Tienda fisica
4910,988,2025-12-05,Completado,App
4911,733,2025-07-01,Completado,Web
4912,276,2025-12-07,Completado,Web
4913,971,2024-08-02,Completado,App
4914,179,2026-04-10,Cancelado,Marketplace
4915,362,2024-06-27,Completado,App
4916,5,2026-01-24,Completado,Web
4917,251,2026-06-28,Completado,App
4918,873,2025-07-05,Completado,Tienda fisica
4919,571,2024-08-17,Completado,App
4920,711,2025-02-18,Completado,Tienda fisica
4921,642,2024-04-20,Completado,App
4922,674,2026-06-10,En preparacion,Web
4923,534,2025-07-26,Completado,Web
4924,962,2024-05-06,Completado,App
4925,606,2024-10-25,Completado,App
4926,224,2025-05-26,Completado,App
4927,281,2024-01-11,Completado,App
4928,838,2026-06-04,Completado,Web
4929,159,2026-07-27,Completado,Web
4930,447,2026-03-13,Completado,Tienda fisica
4931,691,2025-10-10,Completado,Web
4932,801,2025-08-23,Completado,Web
4933,58,2024-03-05,Completado,Web
4934,119,2025-01-31,Completado,Web
4935,19,2026-05-01,Completado,Tienda fisica
4936,637,2025-06-02,Completado,Tienda fisica
4937,68,2024-09-22,Completado,Web
4938,179,2025-01-30,Completado,Marketplace
4939,741,2024-03-02,Completado,Web
4940,177,2026-05-30,Completado,Web
4941,119,2024-09-27,Completado,App
4942,323,2025-08-09,Completado,Web
4943,994,2026-01-10,Completado,App
4944,102,2024-12-13,Completado ,App
4945,606,2026-06-13,Completado,App
4946,66,2025-09-03,Completado,Marketplace
4947,186,2024-08-31,En preparacion,Tienda fisica
4948,647,2026-07-01,Completado,Web
4949,876,2025-11-21,Completado,Tienda fisica
4950,345,2026-01-30,Completado,App
4951,293,2024-02-15,Completado,Tienda fisica
4952,677,2026-03-18,Completado,Web
4953,836,2026-04-04,Completado,Tienda fisica
4954,621,2026-02-18,Completado,Marketplace
4955,92,2026-04-24,Completado,App
4956,146,2025-11-17,Completado,Tienda fisica
4957,642,2024-08-21,Completado,Tienda fisica
4958,239,2026-06-09,Completado,Tienda fisica
4959,117,2025-03-20,Completado,Web
4960,901,2026-01-09,Completado,Web
4961,841,2024-01-06,Completado,App
4962,734,2026-01-03,Completado,Web
4963,486,2025-12-08,Completado,Web
4964,39,2024-01-12,En preparacion ,Web
4965,118,2025-09-13,Completado,Tienda fisica
4966,843,2025-03-23,Cancelado,Web
4967,216,2026-08-19,Pendiente,Marketplace
4968,535,2024-12-29,Cancelado,Tienda fisica
4969,962,2025-02-07,Completado,Tienda fisica
4970,270,2024-05-04,Completado,Web
4971,214,2025-03-30,Cancelado,Web
4972,293,2024-03-03,Cancelado,Web
4973,350,2024-12-27,Completado,Web
4974,535,2024-09-10,Completado,Tienda fisica
4975,652,2024-04-05,Completado,Web
4976,994,2025-11-03,Completado,WhatsApp
4977,869,2026-01-09,Completado,Web
4978,246,2025-02-22,Completado,Web
4979,756,2024-12-21,Completado,Web
4980,572,2025-11-11,Completado,Marketplace
4981,463,2024-07-12,Completado,Tienda fisica
4982,755,2025-08-30,Pendiente,App
4983,854,2025-01-17,Completado,App
4984,238,2026-06-10,Completado,App
4985,92,2025-05-22,Completado,Web
4986,816,2024-12-02,Completado,App
4987,70,2024-06-01,Completado,App
4988,224,2025-11-30,Completado,Web
4989,179,2024-09-10,Completado,Tienda fisica
4990,926,2025-08-22,Completado,Marketplace
4991,227,2026-08-17,Completado,Marketplace
4992,693,2024-11-28,Completado,App
4993,429,2026-07-02,Completado,Web
4994,794,2025-03-25,Completado,App
4995,819,2024-12-23,Completado,Tienda fisica
4996,96,2026-08-28,Completado,Tienda fisica
4997,993,2024-08-14,Completado,WhatsApp
4998,636,2026-02-11,Cancelado,Web
4999,970,2024-05-25,Completado,Tienda fisica
5000,784,2024-08-05,Completado,Web
5001,733,2026-06-04,En preparacion,WhatsApp
5002,437,2025-05-16,Completado,Web
5003,816,2024-01-12,Completado,WEB
5004,66,2025-08-10,Completado,Web
5005,517,2025-09-03,Completado,Marketplace
5006,533,2025-02-15,Completado,App
5007,125,2025-07-19,Pendiente,Web
5008,674,2025-03-19,Completado,Tienda fisica
5009,925,2026-04-13,Completado,Tienda fisica
5010,599,2024-09-28,Completado,App
5011,318,2025-03-30,Completado,Web
5012,816,2025-04-12,Completado,Tienda fisica
5013,151,2025-12-05,Pendiente,Tienda fisica
5014,450,2026-08-17,Completado,Tienda fisica
5015,194,2024-02-17,Completado,Marketplace
5016,155,2024-08-10,Completado,Web
5017,204,2025-11-01,Completado,Web
5018,238,2024-04-18,Completado,Web
5019,618,2024-11-23,Completado,Web
5020,943,2025-02-21,Completado,Web
5021,96,2026-05-25,Completado,Web
5022,46,2025-09-28,Completado,App
5023,573,2025-07-14,Completado,Marketplace
5024,99,2025-05-21,Completado,Web
5025,943,2025-06-11,Completado,Web
5026,657,2024-12-10,Completado,Web
5027,762,2024-12-15,Pendiente,WhatsApp
5028,652,2026-04-12,Cancelado,App
5029,146,2024-11-15,Completado,Web
5030,970,2024-01-15,Cancelado,Tienda fisica
5031,572,2026-08-19,Completado,Tienda fisica
5032,650,2026-07-09,Completado,Web
5033,876,2024-09-13,Completado,Marketplace
5034,506,2024-06-06,Completado,Web
5035,779,2025-12-25,Cancelado,Tienda fisica
5036,421,2024-08-03,Completado,Tienda fisica
5037,711,2024-07-05,Completado,Marketplace
5038,612,2025-08-15,Completado,Tienda fisica
5039,652,2025-04-20,Completado,Web
5040,299,2025-05-23,Completado,Web
5041,464,2026-04-26,Completado,Web
5042,869,2024-05-02,Completado,Web
5043,829,2026-08-14,Completado,Web
5044,151,2024-03-21,Completado,Web
5045,286,2026-02-11,Completado,WhatsApp
5046,864,2024-01-09,Completado,App
5047,390,2024-11-23,Pendiente,Web
5048,534,2026-06-25,Completado,WhatsApp
5049,269,2025-08-10,Completado,Tienda fisica
5050,293,2026-06-30,Completado,Web
5051,358,2025-09-02,Completado,Web
5052,771,2026-07-25,Completado,Web
5053,179,2024-12-03,Completado,Web
5054,139,2025-07-31,Completado,Web
5055,99,2025-04-04,Completado,Web
5056,646,2026-03-11,En preparacion,Web
5057,151,2024-06-30,Completado,Web
5058,646,2025-10-29,Completado,Web
5059,675,2024-03-15,Completado,Tienda fisica
5060,951,2025-05-16,Completado,Web
5061,200,2025-02-07,Completado,Web
5062,299,2026-03-18,Pendiente,Web
5063,89,2024-11-13,Completado,App
5064,353,2025-03-14,Completado,Marketplace
5065,248,2024-07-25,En preparacion,Web
5066,74,2026-05-09,Completado,Tienda fisica
5067,762,2026-04-12,Completado,Marketplace
5068,696,2025-12-23,Completado,Tienda fisica
5069,970,2024-08-24,Completado,Web
5070,145,2026-01-21,Completado,Web
5071,713,2026-01-09,Completado,App
5072,259,2025-10-26,Completado,Web
5073,19,2025-10-23,Completado,App
5074,535,2025-09-24,Completado,Marketplace
5075,419,2024-07-08,Completado,Tienda fisica
5076,294,2024-02-29,Completado,App
5077,271,2024-09-19,Cancelado,Web
5078,253,2024-08-11,Completado,App
5079,482,2026-03-11,Completado,App
5080,339,2024-06-21,Completado,Web
5081,716,2024-04-18,Completado,WhatsApp
5082,567,2025-04-17,Completado,Tienda fisica
5083,495,2024-05-04,Completado,WEB
5084,805,2024-07-11,Pendiente,Tienda fisica
5085,118,2024-06-12,Pendiente,Web
5086,937,2026-07-02,Completado,Web
5087,872,2025-05-10,Completado,APP
5088,399,2025-11-10,Completado,Web
5089,262,2024-12-01,Completado,Web
5090,565,2025-03-01,Completado,Marketplace
5091,293,2026-05-20,Completado,Web
5092,536,2024-01-13,Completado,Tienda fisica
5093,177,2025-10-03,Pendiente,App
5094,883,2025-12-18,Completado,Tienda fisica
5095,766,2025-07-19,Cancelado,Web
5096,253,2024-11-19,Pendiente,Web
5097,691,2024-07-20,Completado,Web
5098,362,2024-03-07,Completado ,Tienda fisica
5099,438,2025-06-07,Completado,App
5100,318,2024-08-20,Completado,Web
5101,604,2024-01-13,Completado,Tienda fisica
5102,318,2024-06-05,Completado,Web
5103,574,2024-09-29,Completado,App
5104,320,2024-10-07,Completado,Tienda fisica
5105,855,2025-04-10,Completado,Tienda fisica
5106,77,2025-10-20,Pendiente,Web
5107,890,2025-02-16,Completado,Tienda fisica
5108,986,2026-07-18,Completado,Tienda fisica
5109,599,2024-08-20,Completado,Tienda fisica
5110,77,2026-05-08,Completado,Web
5111,603,2024-06-05,Cancelado,App
5112,817,2024-08-07,Completado,Web
5113,197,2025-06-13,Completado,WhatsApp
5114,994,2025-03-08,Pendiente,Tienda fisica
5115,637,2024-01-16,Pendiente,Web
5116,76,2025-12-03,Completado,Web
5117,361,2025-12-12,Completado,Web
5118,155,2024-06-02,Completado,Web
5119,320,2024-11-09,Completado,Web
5120,534,2024-06-26,Completado,App
5121,86,2025-02-01,Completado,Web
5122,876,2025-06-03,Completado,Tienda fisica
5123,664,2026-01-09,Completado,App
5124,764,2025-12-20,Completado,WhatsApp
5125,104,2025-12-02,Completado,App
5126,586,2026-04-30,Completado,Web
5127,657,2025-02-10,Completado,Web
5128,222,2026-05-27,Completado,App
5129,87,2025-09-06,Completado,WhatsApp
5130,39,2026-04-09,Completado,App
5131,652,2025-04-15,Completado,Marketplace
5132,663,2025-07-02,Completado,Web
5133,784,2024-01-11,Completado,WhatsApp
5134,68,2025-05-04,Completado,Marketplace
5135,179,2024-07-09,Completado,Web
5136,118,2024-11-15,Completado,Web
5137,293,2024-07-10,Completado,Marketplace
5138,940,2026-01-30,Cancelado,Marketplace
5139,828,2025-12-18,Completado,Tienda fisica
5140,597,2026-06-20,Completado,Web
5141,359,2026-01-23,Completado,Web
5142,352,2026-07-29,Pendiente,App
5143,383,2026-02-03,Completado,Tienda fisica
5144,2,2025-08-12,Completado,Tienda fisica
5145,991,2026-07-25,Completado,Web
5146,507,2025-05-01,Completado,App
5147,259,2024-04-09,Completado,APP
5148,271,2024-03-29,Completado,Tienda fisica
5149,61,2025-08-31,Completado,Web
5150,928,2025-04-17,En preparacion,Web
5151,962,2024-01-08,Completado,App
5152,382,2025-04-18,Completado,Marketplace
5153,66,2026-05-22,Completado,App
5154,689,2025-10-21,Completado,Web
5155,181,2024-09-23,Completado,Tienda fisica
5156,817,2025-09-12,Completado,WhatsApp
5157,364,2024-11-28,Completado,App
5158,5,2026-04-23,Completado,App
5159,534,2024-12-04,En preparacion,Web
5160,505,2024-07-13,Completado,Marketplace
5161,617,2024-06-03,Completado,App
5162,973,2025-12-10,Cancelado,App
5163,294,2025-10-09,Completado,App
5164,689,2026-02-06,completado,Marketplace
