pago_id,pedido_id,fecha_pago,monto,metodo_pago,estado
4585,4585,2024-08-24,144579.36,Mercado Pago,Aprobado
4586,4586,2024-03-21,30156.11,Tarjeta credito,Aprobado
4587,4587,2025-07-10,478147.14,Tarjeta credito,Aprobado
4588,4588,2024-08-07,133170.2,Tarjeta credito,Aprobado
4589,4589,2024-08-13,0.0,Transferencia,Rechazado
4590,4590,2025-04-07,29772.43,Mercado Pago,Aprobado
4591,4591,2025-04-09,12208.73,Tarjeta credito,Aprobado
4592,4592,2024-07-12,364261.46,Tarjeta credito,Aprobado
4593,4593,2025-03-18,11639.19,Tarjeta credito,Aprobado
4594,4594,2026-01-18,40205.13,Transferencia,Aprobado
4595,4595,2025-01-01,9197.71,Transferencia,Pendiente
4596,4596,2025-11-26,34897.25,Tarjeta debito,Aprobado
4597,4597,2024-01-12,11929.84,Tarjeta credito,Aprobado
4598,4598,2026-03-28,26896.05,Mercado Pago,Aprobado
4599,4599,2024-12-08,34543.74,Tarjeta credito,Aprobado
4600,4600,2024-11-02,21998.94,Tarjeta credito,Aprobado
4601,4601,2026-03-16,74950.97,Tarjeta credito,Aprobado
4602,4602,2025-06-06,57584.3,Mercado Pago,Aprobado
4603,4603,2026-07-29,53852.42,Tarjeta credito,Aprobado
4604,4604,2026-08-04,33616.96,Tarjeta credito,Aprobado
4605,4605,2026-02-12,114274.51,Transferencia,Aprobado
4606,4606,2025-12-17,54282.25,Transferencia,Aprobado
4607,4607,2024-12-10,0.0,Mercado Pago,Rechazado
4608,4608,2026-07-09,0.0,Transferencia,Rechazado
4609,4609,2024-11-06,49348.22,Mercado Pago,Aprobado
4610,4610,2026-08-01,221933.29,Transferencia,Aprobado
4611,4611,2024-07-26,7230.24,Efectivo,Aprobado
4612,4612,2025-03-06,133497.1,Efectivo,Aprobado
4613,4613,2024-04-22,156054.72,Mercado Pago,Aprobado
4614,4614,2024-12-15,124491.47,Mercado Pago,Aprobado
4615,4615,2024-12-12,14582.99,Tarjeta credito,Aprobado
4616,4616,2026-07-12,340087.44,Tarjeta debito,Aprobado
4617,4617,2024-04-20,57216.24,Mercado Pago,Pendiente
4618,4618,2026-03-04,21813.57,Mercado Pago,Aprobado
4619,4619,2025-11-11,11508.97,Tarjeta credito,Pendiente
4620,4620,2026-07-08,74274.55,Transferencia,Aprobado
4621,4621,2025-09-26,102310.11,Transferencia,Aprobado
4622,4622,2025-09-19,17094.1,Tarjeta credito,Aprobado
4623,4623,2025-04-27,87437.96,Tarjeta credito,Aprobado
4624,4624,2025-12-26,78738.74,Transferencia,Aprobado
4625,4625,2024-03-02,20496.32,Transferencia,Aprobado
4626,4626,2024-11-29,17458.13,Mercado Pago,Aprobado
4627,4627,2024-12-28,8793.66,Tarjeta credito,Aprobado
4628,4628,2024-12-08,82749.93,Tarjeta credito,Aprobado
4629,4629,2024-09-03,11107.71,Tarjeta credito,Aprobado
4630,4630,2024-05-05,54495.16,Mercado Pago,Aprobado
4631,4631,2025-10-28,13851.31,Transferencia,Aprobado
4632,4632,2024-11-17,275224.93,Tarjeta credito,Aprobado
4633,4633,2026-08-23,77370.04,Mercado Pago,Aprobado
4634,4634,2025-07-15,92829.04,Tarjeta debito,Aprobado
4635,4635,2025-09-22,70317.37,Transferencia,Aprobado
4636,4636,2025-03-08,0.0,Tarjeta debito,Rechazado
4637,4637,2026-01-31,0.0,Efectivo,Rechazado
4638,4638,2025-12-19,36764.28,Mercado Pago,Aprobado
4639,4639,2025-09-01,0.0,Tarjeta credito,Rechazado
4640,4640,2026-02-14,75409.45,Tarjeta credito,Aprobado
4641,4641,2026-06-14,84747.37,Mercado Pago,Aprobado
4642,4642,2026-07-20,30657.8,Mercado Pago,Aprobado
4643,4643,2024-12-17,0.0,Mercado Pago,Rechazado
4644,4644,2026-03-24,27151.61,Mercado Pago,Aprobado
4645,4645,2024-08-06,22556.66,Tarjeta debito,Aprobado
4646,4646,2025-12-02,196820.4,Mercado Pago,Pendiente
4647,4647,2024-04-06,47991.39,Mercado Pago,Aprobado
4648,4648,2024-08-13,102895.41,Tarjeta credito,Pendiente
4649,4649,2024-09-21,55194.94,Tarjeta credito,Pendiente
4650,4650,2026-01-06,95089.92,Mercado Pago,Aprobado
4651,4651,2025-04-22,12663.0,Efectivo,Aprobado
4652,4652,2024-12-13,125279.53,Mercado Pago,Aprobado
4653,4653,2024-07-01,131440.2,Mercado Pago,Pendiente
4654,4654,2025-12-29,238205.25,Transferencia,Aprobado
4655,4655,2024-04-18,154046.7,Transferencia,Aprobado
4656,4656,2024-10-04,28559.97,Tarjeta debito,Aprobado
4657,4657,2024-06-25,7811.7,Efectivo,Aprobado
4658,4658,2025-04-06,180668.4,Mercado Pago,Aprobado
4659,4659,2025-12-11,86952.4,Transferencia,Aprobado
4660,4660,2024-03-12,30635.4,Tarjeta debito,Aprobado
4661,4661,2024-05-09,19955.86,Mercado Pago,Aprobado
4662,4662,2024-09-08,6500.57,Efectivo,Aprobado
4663,4663,2024-02-17,22793.52,Efectivo,Aprobado
4664,4664,2025-09-03,83759.09,Mercado Pago,Aprobado
4665,4665,2024-06-22,12011.35,Mercado Pago,Aprobado
4666,4666,2025-01-01,56776.21,Tarjeta debito,Aprobado
4667,4667,2025-08-04,26570.07,Tarjeta credito,Aprobado
4668,4668,2026-08-29,239771.22,Tarjeta credito,Aprobado
4669,4669,2024-06-10,111328.35,Transferencia,Aprobado
4670,4670,2026-03-29,15844.04,Mercado Pago,Aprobado
4671,4671,2024-07-02,147522.87,Tarjeta debito,Aprobado
4672,4672,2025-05-06,23397.61,Transferencia,Aprobado
4673,4673,2024-05-15,282588.16,Tarjeta credito,Aprobado
4674,4674,2026-03-09,5071.67,Efectivo,Aprobado
4675,4675,2024-08-08,46626.19,Tarjeta debito,Aprobado
4676,4676,2024-07-15,184394.76,Tarjeta credito,Pendiente
4677,4677,2024-11-27,23669.26,Tarjeta credito,Aprobado
4678,4678,2024-12-07,103853.19,Efectivo,Aprobado
4679,4679,2024-11-13,29792.82,Tarjeta credito,Aprobado
4680,4680,2024-12-27,44663.39,Efectivo,Aprobado
4681,4681,2024-08-05,787541.74,Mercado Pago,Aprobado
4682,4682,2024-07-31,37518.28,Mercado Pago,Pendiente
4683,4683,2025-12-30,122208.59,Transferencia,Aprobado
4684,4684,2025-04-07,98010.04,Efectivo,Aprobado
4685,4685,2025-02-23,41986.25,Tarjeta credito,Aprobado
4686,4686,2024-12-06,93573.28,Transferencia,Pendiente
4687,4687,2024-11-04,28341.46,Tarjeta credito,Aprobado
4688,4688,2024-07-06,123180.88,Tarjeta debito,Aprobado
4689,4689,2024-12-26,100204.86,Mercado Pago,Aprobado
4690,4690,2026-04-15,133682.24,Mercado Pago,Aprobado
4691,4691,2025-08-16,15248.3,Mercado Pago,Aprobado
4692,4692,2024-01-15,18285.99,Tarjeta credito,Pendiente
4693,4693,2026-01-22,155373.12,Tarjeta debito,Aprobado
4694,4694,2026-02-22,0.0,Tarjeta credito,Rechazado
4695,4695,2026-07-23,114878.24,Mercado Pago,Aprobado
4696,4696,2024-02-27,26012.78,Efectivo,Aprobado
4697,4697,2024-10-01,51922.96,Transferencia,Pendiente
4698,4698,2024-04-18,152548.45,Tarjeta debito,Aprobado
4699,4699,2024-03-20,56230.62,Mercado Pago,Aprobado
4700,4700,2025-08-19,23535.46,Tarjeta credito,Aprobado
4701,4701,2025-12-10,59979.03,Tarjeta credito,Aprobado
4702,4702,2024-04-12,60318.43,Tarjeta debito,Aprobado
4703,4703,2025-04-15,8029.38,Mercado Pago,Aprobado
4704,4704,2025-12-01,0.0,Tarjeta credito,Rechazado
4705,4705,2026-04-04,8701.48,Efectivo,Aprobado
4706,4706,2024-11-18,0.0,Tarjeta credito,Rechazado
4707,4707,2024-01-28,20860.83,Tarjeta credito,Pendiente
4708,4708,2026-03-03,113183.12,Tarjeta credito,Aprobado
4709,4709,2024-11-08,7000.88,Efectivo,Aprobado
4710,4710,2026-06-28,95523.58,Mercado Pago,Aprobado
4711,4711,2024-06-07,28343.7,Transferencia,Aprobado
4712,4712,2025-11-27,103789.88,Tarjeta credito,Aprobado
4713,4713,2024-06-04,46963.81,Transferencia,Aprobado
4714,4714,2024-10-13,80906.13,Tarjeta credito,Pendiente
4715,4715,2024-11-26,0.0,Tarjeta debito,Rechazado
4716,4716,2025-09-08,72235.22,Transferencia,Aprobado
4717,4717,2026-07-06,18614.3,tarjeta credito,Aprobado
4718,4718,2025-06-16,77321.67,Tarjeta debito,Aprobado
4719,4719,2025-10-05,129028.42,Transferencia,Aprobado
4720,4720,2024-01-22,94112.76,Tarjeta debito,Aprobado
4721,4721,2024-06-04,8232.71,Transferencia,Aprobado
4722,4722,2026-05-20,17097.26,Tarjeta debito,Aprobado
4723,4723,2025-09-04,63250.96,Mercado Pago,Aprobado
4724,4724,2024-11-04,39891.22,Tarjeta credito,Aprobado
4725,4725,2025-02-15,0.0,Tarjeta credito,Rechazado
4726,4726,2026-05-27,296217.2,Transferencia,Aprobado
4727,4727,2026-06-13,36801.68,Mercado Pago,Aprobado
4728,4728,2024-09-20,7034.11,Tarjeta debito,Aprobado
4729,4729,2025-06-21,12157.0,Mercado Pago,Aprobado
4730,4730,2024-02-23,81926.75,Tarjeta credito,Aprobado
4731,4731,2024-12-30,48533.94,Tarjeta credito,Aprobado
4732,4732,2024-08-29,204183.66,Tarjeta debito,Aprobado
4733,4733,2025-09-18,71136.91,Tarjeta credito,Pendiente
4734,4734,2025-10-12,35668.79,Mercado Pago,Aprobado
4735,4735,2024-12-02,0.0,Transferencia,Rechazado
4736,4736,2026-08-23,29957.04,Tarjeta debito,Aprobado
4737,4737,2025-05-06,0.0,Mercado Pago,Rechazado
4738,4738,2025-12-18,42708.09,Tarjeta credito,Aprobado
4739,4739,2024-05-20,6690.01,Mercado Pago,Aprobado
4740,4740,2025-12-24,9832.49,Tarjeta credito,Aprobado
4741,4741,2026-08-16,23204.37,Transferencia,Aprobado
4742,4742,2025-08-08,0.0,Mercado Pago,Rechazado
4743,4743,2025-08-03,148339.95,Tarjeta credito,Aprobado
4744,4744,2025-08-30,105122.9,Transferencia,Pendiente
4745,4745,2025-08-14,15089.35,Tarjeta debito,Aprobado
4746,4746,2026-02-25,78799.03,Tarjeta credito,Aprobado
4747,4747,2026-08-29,83823.18,Efectivo,Pendiente
4748,4748,2024-12-26,0.0,Tarjeta credito,Rechazado
4749,4749,2025-04-18,6685.18,Tarjeta credito,Aprobado
4750,4750,2024-01-19,510660.83,Tarjeta debito,Aprobado
4751,4751,2025-01-16,22948.1,Tarjeta debito,Aprobado
4752,4752,2025-11-13,16092.72,Mercado Pago,Aprobado
4753,4753,2026-06-03,123602.29,Transferencia,Aprobado
4754,4754,2025-04-22,187460.47,Transferencia,Aprobado
4755,4755,2024-12-08,0.0,Mercado Pago,Rechazado
4756,4756,2024-04-09,62440.06,Tarjeta debito,Aprobado
4757,4757,2024-11-29,109852.4,Transferencia,Aprobado
4758,4758,2024-01-24,24800.69,Mercado Pago,Aprobado
4759,4759,2024-07-27,85744.37,Mercado Pago,Aprobado
4760,4760,2024-11-24,110479.94,Transferencia,Aprobado
4761,4761,2026-06-13,72825.36,Tarjeta credito,Aprobado
4762,4762,2026-05-06,12605.06,Transferencia,Aprobado
4763,4763,2024-11-15,12653.04,Tarjeta credito,Aprobado
4764,4764,2025-01-19,19066.95,Efectivo,Aprobado
4765,4765,2025-07-30,92774.05,Tarjeta debito,Aprobado
4766,4766,2025-09-06,31634.72,Tarjeta credito,Aprobado
4767,4767,2024-04-24,35555.72,Mercado Pago,Aprobado
4768,4768,2025-09-17,72900.7,Tarjeta credito,Aprobado
4769,4769,2025-11-19,36712.18,Tarjeta debito,Pendiente
4770,4770,2024-05-15,54122.67,Tarjeta credito,Aprobado
4771,4771,2024-05-02,257958.54,Tarjeta debito,Aprobado
4772,4772,2024-07-31,93799.8,Tarjeta credito,Aprobado
4773,4773,2025-05-03,32618.31,Tarjeta debito,Aprobado
4774,4774,2026-01-23,13873.81,Tarjeta credito,Aprobado
4775,4775,2024-06-08,131008.34,Mercado Pago,Aprobado
4776,4776,2024-09-26,15243.87,Tarjeta debito,Aprobado
4777,4777,2024-04-14,0.0,Tarjeta debito,Rechazado
4778,4778,2024-06-19,166484.93,Tarjeta credito,Aprobado
4779,4779,2024-06-29,267985.13,Tarjeta debito,Aprobado
4780,4780,2024-06-24,57778.08,Tarjeta credito,Aprobado
4781,4781,2025-11-28,9557.95,Tarjeta credito,Aprobado
4782,4782,2025-06-16,35883.07,Tarjeta debito,Aprobado
4783,4783,2024-07-04,171145.44,Tarjeta debito,Pendiente
4784,4784,2025-04-18,30499.77,Transferencia,Aprobado
4785,4785,2024-08-10,29209.11,Tarjeta debito,Aprobado
4786,4786,2025-09-18,65133.27,Tarjeta credito,Aprobado
4787,4787,2025-10-16,10081.85,Tarjeta credito,Aprobado
4788,4788,2026-07-15,134662.99,Mercado Pago,Aprobado
4789,4789,2025-09-30,28382.8,Tarjeta credito,Aprobado
4790,4790,2024-09-26,10065.33,Tarjeta debito,Aprobado
4791,4791,2026-06-12,0.0,Tarjeta credito,Rechazado
4792,4792,2025-02-10,270207.36,Transferencia,Aprobado
4793,4793,2024-12-09,0.0,Tarjeta credito,Rechazado
4794,4794,2026-05-09,34051.36,Mercado Pago,Aprobado
4795,4795,2025-10-21,52954.53,Tarjeta credito,Aprobado
4796,4796,2024-10-29,202131.13,Tarjeta credito,Aprobado
4797,4797,2026-03-27,0.0,Mercado Pago,Rechazado
4798,4798,2026-01-06,158765.6,Tarjeta credito,Aprobado
4799,4799,2024-11-25,106338.96,Tarjeta credito,Aprobado
4800,4800,2025-01-30,12073.04,Tarjeta debito,Aprobado
4801,4801,2025-08-24,280133.4,Mercado Pago,Aprobado
4802,4802,2026-08-06,67047.08,Transferencia,Aprobado
4803,4803,2025-12-12,16237.25,Transferencia,Aprobado
4804,4804,2025-06-07,45208.34,Tarjeta debito,Aprobado
4805,4805,2025-03-18,33380.43,Transferencia,Pendiente
4806,4806,2024-01-22,97697.89,Tarjeta credito,Aprobado
4807,4807,2026-04-24,26733.64,Tarjeta credito,Aprobado
4808,4808,2025-12-15,51662.4,Tarjeta debito,Aprobado
4809,4809,2024-12-28,8316.61,Tarjeta debito,Aprobado
4810,4810,2025-04-12,0.0,Tarjeta credito,Rechazado
4811,4811,2024-10-23,5760.74,Transferencia,Aprobado
4812,4812,2024-02-15,0.0,Transferencia,Rechazado
4813,4813,2024-09-29,23771.72,Tarjeta credito,Aprobado
4814,4814,2024-08-18,0.0,Transferencia,Rechazado
4815,4815,2024-10-21,95623.74,Tarjeta credito,Aprobado
4816,4816,2026-01-24,377107.6,Mercado Pago,Aprobado
4817,4817,2025-02-06,6857.49,Tarjeta credito,Aprobado
4818,4818,2025-01-03,30484.74,Transferencia,Aprobado
4819,4819,2024-12-23,115115.27,Tarjeta debito,Pendiente
4820,4820,2025-02-02,35965.09,Mercado Pago,Aprobado
4821,4821,2024-09-26,0.0,Efectivo,Rechazado
4822,4822,2025-05-04,33468.39,Tarjeta credito,Pendiente
4823,4823,2024-03-12,11961.75,Mercado Pago,Aprobado
4824,4824,2024-12-28,172872.61,Tarjeta credito,Aprobado
4825,4825,2026-08-22,126341.02,Mercado Pago,Aprobado
4826,4826,2026-04-06,0.0,Tarjeta credito,Rechazado
4827,4827,2026-01-19,0.0,Tarjeta credito,Rechazado
4828,4828,2026-01-05,52303.46,Tarjeta credito,Pendiente
4829,4829,2024-12-09,0.0,Tarjeta debito,Rechazado
4830,4830,2025-02-06,0.0,Tarjeta debito,Rechazado
4831,4831,2024-11-11,164245.89,Transferencia,Aprobado
4832,4832,2024-08-01,49928.62,Tarjeta debito,Aprobado
4833,4833,2024-01-06,99361.14,Transferencia,Aprobado
4834,4834,2025-06-26,19415.3,Transferencia,Aprobado
4835,4835,2024-03-04,0.0,Mercado Pago,Rechazado
4836,4836,2024-10-06,60249.56,Mercado Pago,Aprobado
4837,4837,2026-05-08,26767.12,Tarjeta credito,Aprobado
4838,4838,2024-12-04,0.0,Transferencia,Rechazado
4839,4839,2024-12-10,98298.31,Mercado Pago,Aprobado
4840,4840,2024-12-18,31408.13,Tarjeta credito,Aprobado
4841,4841,2024-10-16,30360.84,Tarjeta credito,Aprobado
4842,4842,2024-06-28,19660.2,Efectivo,Aprobado
4843,4843,2025-12-19,0.0,Tarjeta credito,Rechazado
4844,4844,2025-08-28,103348.63,Mercado Pago,Aprobado
4845,4845,2024-12-12,127913.64,Tarjeta debito,Aprobado
4846,4846,2025-03-21,44822.78,Mercado Pago,Aprobado
4847,4847,2024-12-30,37966.38,Mercado Pago,Aprobado
4848,4848,2025-10-17,43845.47,Transferencia,Aprobado
4849,4849,2025-02-26,75148.64,Tarjeta credito,Aprobado
4850,4850,2026-04-05,12752.79,Tarjeta credito,Aprobado
4851,4851,2024-03-29,147596.62,Mercado Pago,Aprobado
4852,4852,2026-04-25,29810.75,Mercado Pago,Aprobado
4853,4853,2026-06-13,6862.85,Tarjeta debito,Aprobado
4854,4854,2024-12-20,5106.21,Tarjeta credito,Aprobado
4855,4855,2026-06-25,31427.05,Mercado Pago,Aprobado
4856,4856,2024-04-19,22343.94,Tarjeta credito,Aprobado
4857,4857,2024-05-26,77471.77,Transferencia,Aprobado
4858,4858,2026-01-02,116553.56,Mercado Pago,Aprobado
4859,4859,2025-02-11,6172.14,Tarjeta debito,Aprobado
4860,4860,2025-08-02,31701.66,Tarjeta credito,Aprobado
4861,4861,2025-09-26,35328.93,Tarjeta credito,Aprobado
4862,4862,2025-05-29,64540.38,Mercado Pago,Aprobado
4863,4863,2025-12-09,33730.52,Tarjeta credito,Aprobado
4864,4864,2026-04-30,121988.11,Tarjeta credito,Aprobado
4865,4865,2025-06-14,101506.48,Tarjeta credito,Aprobado
4866,4866,2024-01-06,23281.03,Tarjeta credito,Aprobado
4867,4867,2025-08-27,22122.38,mercado pago,Aprobado
4868,4868,2026-04-03,26451.96,Tarjeta credito,Aprobado
4869,4869,2025-07-25,48966.7,Mercado Pago,Aprobado
4870,4870,2024-06-20,17878.51,Mercado Pago,Aprobado
4871,4871,2024-12-11,27041.92,Tarjeta credito,Aprobado
4872,4872,2024-06-21,18513.0,Transferencia,Aprobado
4873,4873,2025-10-17,22950.54,Transferencia,Pendiente
4874,4874,2024-12-15,194916.45,Tarjeta credito,Aprobado
4875,4875,2024-10-17,296179.48,Tarjeta credito,Aprobado
4876,4876,2024-11-04,3617.13,Transferencia,Aprobado
4877,4877,2025-07-10,27356.16,Mercado Pago,Aprobado
4878,4878,2025-09-12,25739.19,Transferencia,Pendiente
4879,4879,2024-11-16,35217.62,Tarjeta credito,Aprobado
4880,4880,2026-05-23,0.0,Tarjeta debito,Rechazado
4881,4881,2025-02-10,121101.42,Tarjeta debito,Aprobado
4882,4882,2025-09-09,13858.34,Tarjeta debito,Aprobado
4883,4883,2026-06-26,153424.25,Mercado Pago,Aprobado
4884,4884,2026-07-02,329591.96,Efectivo,Aprobado
4885,4885,2024-08-10,46692.03,Efectivo,Aprobado
4886,4886,2024-11-05,11939.94,Mercado Pago,Aprobado
4887,4887,2025-03-20,119139.94,Tarjeta debito,Pendiente
4888,4888,2024-11-16,23743.05,Efectivo,Aprobado
4889,4889,2026-04-06,97923.07,Tarjeta credito,Pendiente
4890,4890,2025-09-22,107783.86,Transferencia,Aprobado
4891,4891,2025-04-07,0.0,Tarjeta credito,Rechazado
4892,4892,2025-11-16,399567.67,Transferencia,Aprobado
4893,4893,2025-11-21,7173.17,Tarjeta debito,Pendiente
4894,4894,2024-11-03,50363.94,Transferencia,Aprobado
4895,4895,2024-10-22,17990.74,Mercado Pago,Aprobado
4896,4896,2024-12-21,159074.21,Tarjeta debito,Pendiente
4897,4897,2024-07-04,98703.64,Transferencia,Aprobado
4898,4898,2025-11-14,45761.65,Transferencia,Aprobado
4899,4899,2024-02-26,83594.6,Mercado Pago,Aprobado
4900,4900,2024-08-07,19475.48,Tarjeta credito,Aprobado
4901,4901,2026-05-22,210072.36,Transferencia,Aprobado
4902,4902,2024-03-23,124667.97,Mercado Pago,Aprobado
4903,4903,2025-12-26,36264.98,Mercado Pago,Aprobado
4904,4904,2024-04-02,27795.52,Transferencia,Aprobado
4905,4905,2025-03-21,185547.12,Tarjeta debito,Aprobado
4906,4906,2025-02-27,17225.01,Mercado Pago,Aprobado
4907,4907,2025-10-10,9164.89,Tarjeta debito,Aprobado
4908,4908,2024-12-06,96618.18,Tarjeta credito,Aprobado
4909,4909,2025-10-18,31406.61,Tarjeta debito,Aprobado
4910,4910,2025-12-08,8591.54,Mercado Pago,Aprobado
4911,4911,2025-07-02,11635.87,Tarjeta credito,Aprobado
4912,4912,2025-12-07,72990.7,Tarjeta credito,Aprobado
4913,4913,2024-08-02,41900.08,Mercado Pago,Aprobado
4914,4914,2026-04-12,26128.64,Tarjeta credito,Pendiente
4915,4915,2024-06-27,120500.61,Mercado Pago,Aprobado
4916,4916,2026-01-25,22367.52,Tarjeta credito,Aprobado
4917,4917,2026-06-29,30473.8,Mercado Pago,Aprobado
4918,4918,2025-07-05,61010.76,Tarjeta credito,Aprobado
4919,4919,2024-08-17,99826.1,Tarjeta credito,Aprobado
4920,4920,2025-02-18,85400.1,Efectivo,Aprobado
4921,4921,2024-04-22,0.0,Transferencia,Rechazado
4922,4922,2026-06-10,271677.09,Tarjeta credito,Aprobado
4923,4923,2025-07-29,49162.2,Tarjeta debito,Aprobado
4924,4924,2024-05-06,72855.73,Tarjeta debito,Aprobado
4925,4925,2024-10-27,23152.05,Tarjeta credito,Aprobado
4926,4926,2025-05-26,201633.91,Mercado Pago,Aprobado
4927,4927,2024-01-14,82726.21,Transferencia,Aprobado
4928,4928,2026-06-04,37036.48,Tarjeta credito,Aprobado
4929,4929,2026-07-27,319784.61,Tarjeta debito,Aprobado
4930,4930,2026-03-15,165246.85,Transferencia,Aprobado
4931,4931,2025-10-13,20209.32,Tarjeta credito,Aprobado
4932,4932,2025-08-23,224796.27,Tarjeta debito,Aprobado
4933,4933,2024-03-07,163510.82,Mercado Pago,Aprobado
4934,4934,2025-01-31,257705.34,Tarjeta credito,Aprobado
4935,4935,2026-05-01,74799.19,Tarjeta debito,Aprobado
4936,4936,2025-06-05,64538.9,Tarjeta credito,Aprobado
4937,4937,2024-09-22,0.0,Tarjeta credito,Rechazado
4938,4938,2025-01-30,38521.26,Efectivo,Pendiente
4939,4939,2024-03-02,38742.73,Transferencia,Aprobado
4940,4940,2026-05-30,7877.2,Tarjeta credito,Aprobado
4941,4941,2024-09-28,124372.76,mercado pago,Aprobado
4942,4942,2025-08-10,47398.04,Tarjeta credito,Aprobado
4943,4943,2026-01-12,37419.34,Tarjeta credito,Aprobado
4944,4944,2024-12-16,10164.73,Mercado Pago,Aprobado
4945,4945,2026-06-13,122647.26,Mercado Pago,Aprobado
4946,4946,2025-09-03,27133.7,Mercado Pago,Aprobado
4947,4947,2024-08-31,338919.14,Transferencia,Aprobado
4948,4948,2026-07-01,66045.08,Tarjeta credito,Aprobado
4949,4949,2025-11-21,141903.99,Efectivo,Aprobado
4950,4950,2026-02-01,79172.88,Tarjeta debito,Aprobado
4951,4951,2024-02-18,69740.8,Tarjeta credito,Aprobado
4952,4952,2026-03-18,56460.79,Mercado Pago,Aprobado
4953,4953,2026-04-07,63452.16,Tarjeta credito,Aprobado
4954,4954,2026-02-20,2297.55,Transferencia,Aprobado
4955,4955,2026-04-25,63194.91,Transferencia,Aprobado
4956,4956,2025-11-17,26471.65,Efectivo,Aprobado
4957,4957,2024-08-21,90686.98,Mercado Pago,Aprobado
4958,4958,2026-06-09,27579.45,Mercado Pago,Aprobado
4959,4959,2025-03-20,0.0,Tarjeta credito,Rechazado
4960,4960,2026-01-09,9097.26,Tarjeta credito,Aprobado
4961,4961,2024-01-06,15199.63,Tarjeta debito,Aprobado
4962,4962,2026-01-03,37766.49,Mercado Pago,Aprobado
4963,4963,2025-12-11,0.0,Mercado Pago,Rechazado
4964,4964,2024-01-12,0.0,Tarjeta debito,Rechazado
4965,4965,2025-09-14,78825.13,Tarjeta credito,Pendiente
4966,4966,2025-03-23,0.0,Mercado Pago,Rechazado
4967,4967,2026-08-19,143670.3,Tarjeta credito,Pendiente
4968,4968,2024-12-29,0.0,Tarjeta credito,Rechazado
4969,4969,2025-02-09,37650.01,Tarjeta credito,Aprobado
4970,4970,2024-05-04,21151.26,Tarjeta credito,Aprobado
4971,4971,2025-03-30,0.0,Mercado Pago,Rechazado
4972,4972,2024-03-04,42053.51,Tarjeta debito,Pendiente
4973,4973,2024-12-29,0.0,Mercado Pago,Rechazado
4974,4974,2024-09-10,66329.9,Efectivo,Aprobado
4975,4975,2024-04-06,0.0,Mercado Pago,Rechazado
4976,4976,2025-11-06,4548.47,Tarjeta credito,Aprobado
4977,4977,2026-01-10,45766.98,Tarjeta credito,Aprobado
4978,4978,2025-02-23,58929.95,Mercado Pago,Aprobado
4979,4979,2024-12-22,19536.44,Transferencia,Aprobado
4980,4980,2025-11-13,0.0,Tarjeta credito,Rechazado
4981,4981,2024-07-12,17678.08,Tarjeta credito,Aprobado
4982,4982,2025-08-30,27236.49,Tarjeta credito,Pendiente
4983,4983,2025-01-20,24344.7,Efectivo,Aprobado
4984,4984,2026-06-11,13949.73,Tarjeta debito,Aprobado
4985,4985,2025-05-25,61189.74,Tarjeta credito,Aprobado
4986,4986,2024-12-02,23156.76,Mercado Pago,Aprobado
4987,4987,2024-06-01,62432.26,Mercado Pago,Aprobado
4988,4988,2025-12-03,116885.46,Tarjeta credito,Aprobado
4989,4989,2024-09-11,60915.46,Tarjeta credito,Pendiente
4990,4990,2025-08-24,0.0,Tarjeta debito,Rechazado
4991,4991,2026-08-17,6289.02,Mercado Pago,Aprobado
4992,4992,2024-11-28,41232.87,Mercado Pago,Aprobado
4993,4993,2026-07-02,101889.46,Mercado Pago,Aprobado
4994,4994,2025-03-26,159522.07,Tarjeta debito,Aprobado
4995,4995,2024-12-23,21395.1,Tarjeta debito,Aprobado
4996,4996,2026-08-30,109439.86,Mercado Pago,Aprobado
4997,4997,2024-08-17,74614.03,Mercado Pago,Aprobado
4998,4998,2026-02-11,61940.52,Transferencia,Aprobado
4999,4999,2024-05-27,47208.68,Tarjeta debito,Aprobado
5000,5000,2024-08-05,11517.23,Mercado Pago,Aprobado
5001,5001,2026-06-04,28886.24,Tarjeta credito,Aprobado
5002,5002,2025-05-18,78736.62,Tarjeta credito,Aprobado
5003,5003,2024-01-13,26618.07,Tarjeta credito,Aprobado
5004,5004,2025-08-10,56624.22,Tarjeta debito,Aprobado
5005,5005,2025-09-03,39174.05,Tarjeta credito,Aprobado
5006,5006,2025-02-17,0.0,Tarjeta debito,Rechazado
5007,5007,2025-07-19,3590.47,Transferencia,Pendiente
5008,5008,2025-03-19,22261.26,Tarjeta debito,Aprobado
5009,5009,2026-04-16,91666.68,Mercado Pago,Aprobado
5010,5010,2024-10-01,11957.52,Mercado Pago,Aprobado
5011,5011,2025-03-31,51951.45,Transferencia,Aprobado
5012,5012,2025-04-12,7890.5,Tarjeta credito,Aprobado
5013,5013,2025-12-07,4876.13,Tarjeta credito,Pendiente
5014,5014,2026-08-17,94393.38,Tarjeta debito,Aprobado
5015,5015,2024-02-17,44158.97,Tarjeta credito,Aprobado
5016,5016,2024-08-11,104171.4,Efectivo,Aprobado
5017,5017,2025-11-01,83349.67,Tarjeta credito,Aprobado
5018,5018,2024-04-21,31948.06,Mercado Pago,Aprobado
5019,5019,2024-11-23,15473.83,Tarjeta debito,Aprobado
5020,5020,2025-02-23,84154.86,tarjeta credito,Aprobado
5021,5021,2026-05-27,88362.7,Tarjeta credito,Aprobado
