movimiento_id,producto_id,fecha,tipo,cantidad
8845,94,2026-03-02,Venta,-1
8846,2,2025-07-15,Venta,-2
8847,70,2025-07-15,Venta,-3
8848,65,2025-07-15,Venta,-1
8849,76,2025-07-15,Venta,-1
8850,56,2025-07-15,Venta,-1
8851,67,2024-07-11,Venta,-1
8852,54,2024-07-11,Venta,-1
8853,42,2025-07-18,Venta,-2
8854,33,2025-07-18,Venta,-1
8855,12,2024-04-28,Venta,-1
8856,76,2024-04-28,Venta,-2
8857,55,2024-04-28,Venta,-1
8858,15,2024-04-28,Venta,-1
8859,76,2025-12-21,Venta,-1
8860,1,2025-12-21,Venta,-3
8861,12,2025-12-21,Venta,-1
8862,19,2025-12-21,Venta,-2
8863,81,2026-03-13,Venta,-1
8864,26,2026-03-13,Venta,-2
8865,14,2026-03-13,Venta,-1
8866,81,2024-09-16,Venta,-2
8867,76,2024-09-16,Venta,-2
8868,62,2025-10-28,Venta,-1
8869,74,2025-10-28,Venta,-1
8870,22,2025-10-28,Venta,-2
8871,75,2025-10-28,Venta,-1
8872,32,2025-08-05,Venta,-1
8873,52,2025-08-05,Venta,-2
8874,45,2025-08-05,Venta,-1
8875,14,2026-08-16,Venta,-2
8876,81,2026-08-16,Venta,-1
8877,27,2025-04-25,Venta,-1
8878,36,2025-04-25,Venta,-2
8879,92,2024-02-22,Venta,-1
8880,26,2025-05-19,Venta,-1
8881,4,2025-05-19,Venta,-1
8882,20,2025-05-19,Venta,-1
8883,3,2024-12-31,Venta,-1
8884,31,2024-12-31,Venta,-1
8885,74,2024-05-24,Venta,-1
8886,52,2024-05-24,Venta,-1
8887,1,2024-05-24,Venta,-1
8888,1,2026-08-24,Venta,-1
8889,8,2025-12-27,Venta,-4
8890,77,2024-11-28,Venta,-1
8891,25,2024-11-28,Venta,-3
8892,3,2024-11-28,Venta,-2
8893,87,2024-11-28,Venta,-4
8894,47,2026-01-12,Venta,-4
8895,38,2026-01-12,Venta,-1
8896,74,2026-01-12,Venta,-2
8897,16,2025-04-12,Venta,-1
8898,88,2025-04-12,Venta,-1
8899,21,2025-04-12,Venta,-1
8900,64,2025-11-30,Venta,-2
8901,7,2025-11-30,Venta,-2
8902,92,2025-10-18,Venta,-1
8903,1,2025-10-18,Venta,-2
8904,7,2025-10-18,Venta,-3
8905,49,2024-01-15,Venta,-1
8906,16,2024-01-15,Venta,-1
8907,31,2025-11-22,Venta,-1
8908,81,2026-01-17,Venta,-1
8909,48,2026-01-17,Venta,-1
8910,40,2026-01-17,Venta,-1
8911,9,2024-11-09,Venta,-6
8912,38,2026-03-17,Venta,-3
8913,51,2026-04-11,Venta,-2
8914,14,2025-01-29,Venta,-2
8915,22,2025-01-29,Venta,-4
8916,63,2025-01-29,Venta,-2
8917,76,2024-12-29,Venta,-2
8918,29,2024-12-29,Venta,-1
8919,81,2025-12-08,Venta,-1
8920,4,2025-12-08,Venta,-1
8921,83,2025-12-08,Venta,-3
8922,46,2024-11-16,Venta,-1
8923,5,2024-07-13,Venta,-2
8924,100,2026-06-25,Venta,-3
8925,13,2026-06-25,Venta,-2
8926,2,2024-03-21,Venta,-1
8927,22,2026-05-02,Venta,-2
8928,36,2025-04-20,Venta,-2
8929,55,2025-04-20,Venta,-1
8930,83,2025-04-20,Venta,-1
8931,69,2025-04-20,Venta,-1
8932,8,2025-01-02,Venta,-1
8933,83,2025-01-02,Venta,-1
8934,71,2024-09-06,Venta,-1
8935,22,2024-10-27,Venta,-3
8936,63,2024-10-27,Venta,-2
8937,74,2025-10-03,Venta,-2
8938,74,2025-06-14,Venta,-1
8939,72,2024-12-13,Venta,-1
8940,4,2024-12-13,Venta,-1
8941,4,2025-10-27,Venta,-2
8942,65,2026-06-03,Venta,-1
8943,19,2026-06-03,Venta,-1
8944,69,2024-10-28,Venta,-1
8945,55,2024-10-28,Venta,-1
8946,34,2024-10-28,Venta,-3
8947,66,2024-10-28,Venta,-2
8948,15,2024-05-11,Venta,-1
8949,4,2024-05-11,Venta,-1
8950,76,2025-06-13,Venta,-2
8951,95,2025-09-26,Venta,-1
8952,24,2025-09-26,Venta,-2
8953,94,2025-09-26,Venta,-2
8954,27,2025-07-18,Venta,-2
8955,66,2026-05-19,Venta,-2
8956,81,2026-05-19,Venta,-1
8957,27,2026-05-19,Venta,-2
8958,14,2025-07-23,Venta,-1
8959,95,2025-07-23,Venta,-3
8960,43,2025-07-22,Venta,-1
8961,17,2025-07-22,Venta,-1
8962,34,2025-07-22,Venta,-1
8963,91,2025-07-22,Venta,-1
8964,71,2025-06-07,Venta,-1
8965,1,2024-10-29,Venta,-1
8966,90,2026-02-17,Venta,-3
8967,70,2024-01-08,Venta,-3
8968,88,2024-01-08,Venta,-1
8969,33,2024-01-08,Venta,-1
8970,2,2024-01-08,Venta,-2
8971,86,2026-03-05,Venta,-2
8972,5,2025-06-27,Venta,-1
8973,71,2024-06-24,Venta,-1
8974,81,2025-08-19,Venta,-1
8975,54,2025-08-19,Venta,-1
8976,26,2026-06-03,Venta,-1
8977,35,2026-06-03,Venta,-2
8978,47,2026-06-03,Venta,-1
8979,24,2026-06-03,Venta,-2
8980,74,2024-05-17,Venta,-2
8981,23,2024-05-17,Venta,-2
8982,37,2025-05-07,Venta,-1
8983,67,2025-05-07,Venta,-2
8984,82,2025-05-07,Venta,-1
8985,99,2024-11-21,Venta,-3
8986,1,2024-12-09,Venta,-1
8987,55,2024-12-09,Venta,-2
8988,18,2024-12-09,Venta,-2
8989,51,2025-11-03,Venta,-1
8990,17,2025-11-03,Venta,-2
8991,24,2025-02-23,Venta,-1
8992,1,2025-02-23,Venta,-3
8993,45,2025-02-23,Venta,-1
8994,4,2026-06-17,Venta,-1
8995,23,2026-06-17,Venta,-1
8996,80,2026-06-17,Venta,-1
8997,54,2025-05-31,Venta,-4
8998,51,2025-05-31,Venta,-1
8999,61,2025-05-31,Venta,-1
9000,76,2024-07-28,Venta,-1
9001,69,2024-07-28,Venta,-1
9002,85,2025-07-11,Venta,-2
9003,14,2025-07-11,Venta,-1
9004,27,2025-07-11,Venta,-1
9005,30,2025-03-06,Venta,-3
9006,97,2025-03-06,Venta,-1
9007,70,2025-03-06,Venta,-1
9008,71,2025-03-06,Venta,-1
9009,26,2024-11-07,Venta,-2
9010,14,2024-11-07,Venta,-1
9011,88,2024-11-07,Venta,-1
9012,62,2024-11-07,Venta,-2
9013,52,2024-11-07,Venta,-2
9014,27,2025-09-17,Venta,-1
9015,1,2025-09-17,Venta,-2
9016,65,2026-06-25,Venta,-1
9017,74,2026-03-18,Venta,-2
9018,82,2026-03-18,Venta,-1
9019,91,2026-03-18,Venta,-4
9020,5,2024-09-28,Venta,-2
9021,49,2024-09-28,Venta,-1
9022,14,2024-06-15,Venta,-1
9023,84,2025-03-28,Venta,-1
9024,29,2025-03-28,Venta,-2
9025,4,2024-03-23,Venta,-4
9026,2,2024-11-13,Venta,-1
9027,47,2024-11-13,Venta,-2
9028,100,2024-01-18,Venta,-2
9029,51,2024-01-18,Venta,-1
9030,34,2024-11-13,Venta,-1
9031,95,2024-11-13,Venta,-1
9032,94,2024-11-13,Venta,-1
9033,93,2024-11-13,Venta,-6
9034,4,2024-11-25,Venta,-1
9035,4,2025-12-12,Venta,-1
9036,24,2025-12-12,Venta,-2
9037,4,2026-07-01,Venta,-1
9038,71,2026-07-01,Venta,-1
9039,76,2024-12-25,Venta,-2
9040,62,2024-12-25,Venta,-3
9041,89,2024-12-25,Venta,-1
9042,67,2024-12-25,Venta,-1
9043,58,2024-05-25,Venta,-2
9044,1,2024-05-25,Venta,-1
9045,87,2026-04-03,Venta,-1
9046,27,2026-04-03,Venta,-1
9047,74,2024-08-31,Venta,-2
9048,14,2024-08-31,Venta,-4
9049,38,2024-01-23,Venta,-1
9050,86,2024-01-23,Venta,-1
9051,44,2024-11-24,Venta,-2
9052,100,2024-07-08,Venta,-1
9053,16,2024-07-08,Venta,-1
9054,86,2024-07-08,Venta,-1
9055,72,2024-07-08,Venta,-1
9056,23,2024-05-24,Venta,-1
9057,59,2024-05-24,Venta,-1
9058,77,2024-05-24,Venta,-1
9059,24,2024-05-24,Venta,-1
9060,26,2026-08-15,Venta,-1
9061,55,2024-10-16,Venta,-2
9062,84,2024-10-16,Venta,-1
9063,63,2025-06-26,Venta,-1
9064,46,2024-07-02,Venta,-1
9065,88,2024-04-03,Venta,-4
9066,13,2025-02-06,Venta,-4
9067,70,2025-02-06,Venta,-1
9068,100,2025-02-06,Venta,-4
9069,2,2026-03-07,Venta,-1
9070,24,2026-03-07,Venta,-2
9071,93,2026-03-07,Venta,-2
9072,96,2026-04-20,Venta,-3
9073,63,2026-04-20,Venta,-1
9074,24,2026-04-20,Venta,-1
9075,96,2025-12-20,Venta,-2
9076,83,2025-02-18,Venta,-1
9077,91,2025-02-18,Venta,-1
9078,12,2026-03-17,Venta,-2
9079,16,2024-12-24,Venta,-1
9080,44,2024-12-24,Venta,-1
9081,76,2026-06-06,Venta,-1
9082,2,2026-06-06,Venta,-1
9083,29,2026-06-06,Venta,-1
9084,48,2024-04-27,Venta,-1
9085,46,2024-04-27,Venta,-3
9086,79,2024-04-27,Venta,-1
9087,49,2024-03-25,Venta,-2
9088,65,2025-06-30,Venta,-1
9089,31,2025-12-04,Venta,-1
9090,84,2024-03-08,Venta,-2
9091,12,2024-09-11,Venta,-2
9092,61,2026-02-14,Venta,-1
9093,51,2024-11-02,Venta,-6
9094,88,2024-11-02,Venta,-1
9095,11,2026-04-12,Venta,-1
9096,85,2026-04-12,Venta,-2
9097,34,2024-10-24,Venta,-1
9098,10,2024-10-24,Venta,-2
9099,40,2024-10-24,Venta,-2
9100,95,2026-03-26,Venta,-1
9101,24,2026-03-26,Venta,-2
9102,36,2024-05-26,Venta,-1
9103,40,2024-05-26,Venta,-1
9104,76,2024-05-26,Venta,-2
9105,12,2024-12-28,Venta,-3
9106,93,2025-05-15,Venta,-3
9107,74,2025-05-15,Venta,-1
9108,20,2024-02-17,Venta,-1
9109,21,2024-11-13,Venta,-1
9110,58,2024-11-13,Venta,-2
9111,76,2026-04-10,Venta,-2
9112,41,2026-04-10,Venta,-1
9113,45,2024-05-02,Venta,-1
9114,88,2024-05-02,Venta,-4
9115,22,2024-11-03,Venta,-1
9116,74,2024-11-03,Venta,-1
9117,34,2025-03-24,Venta,-1
9118,14,2025-05-13,Venta,-2
9119,68,2025-05-13,Venta,-1
9120,28,2025-12-26,Venta,-1
9121,76,2025-12-26,Venta,-1
9122,55,2025-12-26,Venta,-1
9123,21,2025-12-26,Venta,-1
9124,76,2025-05-02,Venta,-3
9125,34,2025-05-02,Venta,-1
9126,45,2025-05-02,Venta,-2
9127,41,2025-05-02,Venta,-1
9128,82,2024-06-26,Venta,-1
9129,55,2024-06-26,Venta,-2
9130,24,2024-06-26,Venta,-2
9131,94,2024-06-26,Venta,-3
9132,71,2024-09-12,Venta,-3
9133,92,2024-09-12,Venta,-1
9134,12,2026-04-24,Venta,-1
9135,24,2026-04-24,Venta,-2
9136,71,2025-12-29,Venta,-2
9137,14,2025-12-03,Venta,-1
9138,73,2025-12-03,Venta,-2
9139,26,2025-12-03,Venta,-1
9140,84,2025-12-03,Venta,-1
9141,20,2025-12-03,Venta,-3
9142,74,2026-02-06,Venta,-2
9143,72,2026-02-06,Venta,-1
9144,100,2026-02-06,Venta,-3
9145,51,2026-02-06,Venta,-1
9146,85,2025-06-25,Venta,-2
9147,81,2025-06-25,Venta,-4
9148,71,2024-07-04,Venta,-1
9149,75,2024-07-04,Venta,-1
9150,47,2026-03-20,Venta,-1
9151,84,2026-03-20,Venta,-1
9152,21,2024-07-06,Venta,-2
9153,92,2024-07-06,Venta,-1
9154,23,2024-12-14,Venta,-1
9155,7,2024-11-02,Venta,-1
9156,55,2024-11-02,Venta,-1
9157,22,2024-05-02,Venta,-1
9158,86,2024-05-02,Venta,-12
9159,65,2024-04-22,Venta,-1
9160,61,2024-04-22,Venta,-6
9161,26,2024-04-22,Venta,-2
9162,3,2024-05-30,Venta,-1
9163,95,2024-05-30,Venta,-2
9164,20,2024-10-09,Venta,-1
9165,49,2024-02-06,Venta,-2
9166,2,2024-02-06,Venta,-1
9167,55,2026-02-09,Venta,-1
9168,67,2026-02-09,Venta,-4
9169,29,2024-05-11,Venta,-1
9170,1,2025-12-17,Venta,-1
9171,85,2025-12-17,Venta,-1
9172,24,2025-12-17,Venta,-4
9173,90,2025-04-16,Venta,-1
9174,54,2026-08-18,Venta,-1
9175,34,2026-08-18,Venta,-1
9176,41,2024-01-17,Venta,-4
9177,99,2024-01-17,Venta,-2
9178,52,2026-05-23,Venta,-4
9179,95,2026-05-23,Venta,-1
9180,34,2025-04-09,Venta,-2
9181,23,2025-11-07,Venta,-1
9182,90,2025-11-07,Venta,-1
9183,33,2025-11-07,Venta,-4
9184,69,2025-11-07,Venta,-1
9185,67,2025-05-13,Venta,-1
9186,75,2025-05-13,Venta,-1
9187,14,2025-10-25,Venta,-1
9188,55,2025-10-25,Venta,-4
9189,47,2024-11-03,Venta,-1
9190,24,2024-11-03,Venta,-1
9191,78,2024-04-12,Venta,-1
9192,52,2025-05-07,Venta,-1
9193,15,2024-04-06,Venta,-1
9194,32,2024-04-06,Venta,-1
9195,22,2025-11-14,Venta,-1
9196,46,2025-11-14,Venta,-1
9197,75,2025-11-14,Venta,-1
9198,8,2024-02-25,Venta,-2
9199,62,2024-02-25,Venta,-1
9200,24,2024-02-25,Venta,-1
9201,54,2024-09-08,Venta,-1
9202,18,2024-09-08,Venta,-2
9203,74,2025-03-29,Venta,-1
9204,24,2025-03-29,Venta,-1
9205,23,2025-03-29,Venta,-1
9206,83,2025-03-29,Venta,-1
9207,81,2025-05-28,Venta,-3
9208,74,2025-05-28,Venta,-1
9209,87,2024-05-02,Venta,-1
9210,29,2024-11-14,Venta,-1
9211,61,2024-01-06,Venta,-1
9212,73,2025-12-04,Venta,-1
9213,54,2025-12-04,Venta,-1
9214,62,2024-06-14,Venta,-1
9215,95,2024-06-14,Venta,-2
9216,14,2026-08-19,Venta,-2
9217,5,2026-08-19,Venta,-1
9218,66,2026-08-19,Venta,-1
9219,22,2026-08-19,Venta,-1
9220,14,2026-06-29,Venta,-1
9221,14,2024-04-16,Venta,-1
9222,10,2024-04-16,Venta,-1
9223,2,2024-04-16,Venta,-1
9224,36,2024-04-16,Venta,-1
9225,16,2024-08-17,Venta,-1
9226,43,2026-06-27,Venta,-1
9227,52,2025-11-21,Venta,-1
9228,72,2025-11-21,Venta,-1
9229,18,2025-11-21,Venta,-1
9230,92,2026-03-21,Venta,-2
9231,39,2026-03-21,Venta,-4
9232,85,2026-03-21,Venta,-1
9233,83,2026-03-21,Venta,-1
9234,62,2025-05-17,Venta,-2
9235,23,2025-05-17,Venta,-3
9236,26,2025-05-17,Venta,-1
9237,88,2024-10-12,Venta,-1
9238,51,2026-04-15,Venta,-3
9239,71,2024-05-18,Venta,-1
9240,23,2024-05-18,Venta,-18
9241,76,2026-06-27,Venta,-1
9242,23,2026-06-27,Venta,-2
9243,85,2026-06-27,Venta,-1
9244,74,2026-06-27,Venta,-1
9245,100,2025-07-04,Venta,-2
9246,84,2025-10-26,Venta,-1
9247,3,2026-06-30,Venta,-2
9248,68,2026-06-30,Venta,-6
9249,4,2026-06-30,Venta,-2
9250,46,2024-09-02,Venta,-2
9251,4,2024-09-02,Venta,-1
9252,85,2024-09-02,Venta,-1
9253,76,2025-04-11,Venta,-1
9254,65,2025-04-11,Venta,-2
9255,7,2024-01-08,Venta,-1
9256,69,2024-01-08,Venta,-2
9257,98,2024-01-08,Venta,-2
9258,52,2024-01-08,Venta,-1
9259,24,2024-01-23,Venta,-2
9260,14,2024-01-23,Venta,-2
9261,15,2024-01-23,Venta,-1
9262,54,2026-07-29,Venta,-1
9263,100,2026-07-22,Venta,-1
9264,68,2026-02-12,Venta,-2
9265,74,2026-01-02,Venta,-1
9266,27,2026-04-02,Venta,-1
9267,32,2026-04-02,Venta,-1
9268,85,2026-04-02,Venta,-1
9269,26,2025-10-02,Venta,-3
9270,89,2024-11-19,Venta,-1
9271,36,2024-11-19,Venta,-1
9272,32,2025-09-04,Venta,-1
9273,34,2025-09-04,Venta,-1
9274,12,2025-09-04,Venta,-3
9275,14,2025-09-04,Venta,-24
9276,69,2025-04-11,Venta,-2
9277,29,2025-04-11,Venta,-2
9278,51,2025-04-11,Venta,-2
9279,12,2026-02-09,Venta,-3
9280,35,2026-02-09,Venta,-4
9281,5,2026-02-09,Venta,-1
9282,4,2026-02-09,Venta,-1
9283,23,2025-01-06,Venta,-1
9284,37,2025-11-05,Venta,-1
9285,26,2024-08-04,Venta,-1
9286,2,2024-08-04,Venta,-1
9287,73,2024-10-01,Venta,-2
9288,38,2024-10-01,Venta,-1
9289,42,2024-10-01,Venta,-2
9290,30,2024-10-01,Venta,-2
9291,92,2026-04-09,Venta,-1
9292,95,2024-11-30,Venta,-1
9293,21,2024-12-28,Venta,-3
9294,14,2024-04-16,Venta,-2
9295,1,2025-07-05,Venta,-6
9296,64,2024-07-18,Venta,-1
9297,51,2024-07-18,Venta,-1
9298,55,2024-08-24,Venta,-4
9299,70,2024-03-21,Venta,-1
9300,54,2025-07-08,Venta,-18
9301,86,2024-08-07,Venta,-2
9302,74,2024-08-07,Venta,-1
9303,76,2024-08-07,Venta,-1
9304,23,2024-08-07,Venta,-1
9305,31,2024-08-07,Venta,-3
9306,63,2024-08-10,Venta,-1
9307,1,2024-08-10,Venta,-2
9308,71,2025-04-05,Venta,-2
9309,63,2025-04-05,Venta,-1
9310,34,2025-04-06,Venta,-1
9311,55,2024-07-10,Venta,-2
9312,54,2024-07-10,Venta,-4
9313,29,2024-07-10,Venta,-2
9314,85,2024-07-10,Venta,-2
9315,91,2024-07-10,Venta,-2
9316,33,2025-03-15,Venta,-1
9317,30,2026-01-15,Venta,-1
9318,83,2026-01-15,Venta,-1
9319,51,2024-12-30,Venta,-1
9320,38,2025-11-26,Venta,-1
9321,14,2025-11-26,Venta,-2
9322,12,2025-11-26,Venta,-1
9323,34,2024-01-12,Venta,-1
9324,1,2026-03-28,Venta,-2
9325,76,2026-03-28,Venta,-1
9326,18,2024-12-06,Venta,-3
9327,22,2024-11-02,Venta,-1
9328,81,2024-11-02,Venta,-1
9329,70,2026-03-16,Venta,-1
9330,67,2026-03-16,Venta,-1
9331,72,2026-03-16,Venta,-1
9332,89,2026-03-16,Venta,-2
9333,40,2025-06-06,Venta,-2
9334,40,2026-07-29,Venta,-2
9335,61,2026-08-01,Venta,-1
9336,11,2026-08-01,Venta,-1
9337,71,2026-02-11,Venta,-1
9338,33,2026-02-11,Venta,-1
9339,84,2026-02-11,Venta,-2
9340,70,2026-02-11,Venta,-2
9341,68,2025-12-16,Venta,-2
9342,84,2025-12-16,Venta,-1
9343,91,2025-12-16,Venta,-1
9344,30,2024-12-09,Venta,-1
9345,18,2024-11-05,Venta,-3
9346,14,2024-11-05,Venta,-2
9347,19,2026-08-01,Venta,-2
9348,95,2026-08-01,Venta,-3
9349,51,2026-08-01,Venta,-2
9350,14,2024-07-25,Venta,-1
9351,36,2025-03-06,Venta,-4
9352,1,2025-03-06,Venta,-6
9353,65,2024-04-22,Venta,-1
9354,12,2024-04-22,Venta,-4
9355,73,2024-04-22,Venta,-2
9356,52,2024-12-09,Venta,-1
9357,40,2026-07-11,Venta,-12
9358,73,2024-04-20,Venta,-2
9359,2,2024-04-20,Venta,-6
9360,36,2026-03-02,Venta,-1
9361,89,2026-03-02,Venta,-1
9362,83,2025-11-10,Venta,-1
9363,40,2026-07-08,Venta,-2
9364,74,2026-07-08,Venta,-1
9365,51,2025-09-23,Venta,-1
9366,75,2025-09-23,Venta,-2
9367,3,2025-09-19,Venta,-2
9368,5,2025-04-26,Venta,-1
9369,4,2025-12-25,Venta,-6
9370,71,2025-12-25,Venta,-2
9371,71,2024-03-02,Venta,-2
9372,14,2024-11-29,Venta,-1
9373,71,2024-11-29,Venta,-1
9374,28,2024-12-28,Venta,-1
9375,86,2024-12-06,Venta,-2
9376,52,2024-12-06,Venta,-1
9377,72,2024-12-06,Venta,-1
9378,22,2024-09-01,Venta,-1
9379,46,2024-05-03,Venta,-1
9380,74,2024-05-03,Venta,-2
9381,91,2025-10-27,Venta,-1
9382,5,2024-11-14,Venta,-3
9383,63,2024-11-14,Venta,-1
9384,26,2026-08-23,Venta,-4
9385,72,2025-07-12,Venta,-1
9386,48,2025-07-12,Venta,-1
9387,55,2025-07-12,Venta,-2
9388,42,2025-09-22,Venta,-3
9389,86,2025-09-22,Venta,-1
9390,99,2025-09-22,Venta,-1
9391,51,2025-03-08,Venta,-1
9392,74,2025-03-08,Venta,-1
9393,46,2025-12-19,Venta,-2
9394,85,2026-02-14,Venta,-1
9395,23,2026-06-14,Venta,-1
9396,67,2026-06-14,Venta,-2
9397,93,2026-06-14,Venta,-3
9398,21,2026-06-14,Venta,-1
9399,70,2026-07-18,Venta,-1
9400,4,2026-03-24,Venta,-1
9401,58,2026-03-24,Venta,-2
9402,22,2024-08-06,Venta,-2
9403,61,2025-12-01,Venta,-4
9404,34,2025-12-01,Venta,-3
9405,48,2025-12-01,Venta,-1
9406,55,2025-12-01,Venta,-2
9407,1,2024-04-06,Venta,-4
9408,43,2024-04-06,Venta,-1
9409,91,2024-08-13,Venta,-2
9410,16,2024-08-13,Venta,-3
9411,81,2024-08-13,Venta,-4
9412,81,2024-09-21,Venta,-4
9413,63,2024-09-21,Venta,-1
9414,8,2026-01-05,Venta,-1
9415,54,2026-01-05,Venta,-3
9416,24,2024-12-10,Venta,-2
9417,2,2024-12-10,Venta,-1
9418,65,2024-12-10,Venta,-1
9419,49,2024-12-10,Venta,-2
9420,61,2024-07-01,Venta,-3
9421,85,2024-07-01,Venta,-1
9422,16,2025-12-27,Venta,-1
9423,84,2025-12-27,Venta,-1
9424,45,2025-12-27,Venta,-2
9425,85,2024-04-15,Venta,-1
9426,84,2024-04-15,Venta,-4
9427,7,2024-04-15,Venta,-1
9428,66,2024-10-01,Venta,-1
9429,23,2024-10-01,Venta,-1
9430,14,2024-06-25,Venta,-1
9431,90,2025-04-05,Venta,-12
9432,67,2025-12-11,Venta,-1
9433,54,2025-12-11,Venta,-1
9434,76,2025-12-11,Venta,-4
9435,81,2024-03-11,Venta,-1
9436,71,2024-03-11,Venta,-2
9437,46,2024-05-08,Venta,-1
9438,73,2024-09-08,Venta,-1
9439,41,2024-02-17,Venta,-1
9440,100,2025-09-03,Venta,-2
9441,94,2025-09-03,Venta,-1
9442,44,2024-06-19,Venta,-1
9443,55,2024-12-31,Venta,-1
9444,93,2024-12-31,Venta,-4
9445,54,2025-08-03,Venta,-1
9446,23,2026-08-29,Venta,-1
9447,45,2026-08-29,Venta,-2
9448,91,2026-08-29,Venta,-1
9449,90,2024-06-10,Venta,-1
9450,94,2024-06-10,Venta,-3
9451,46,2024-06-10,Venta,-1
9452,32,2026-03-26,Venta,-2
9453,76,2024-06-30,Venta,-12
9454,75,2024-06-30,Venta,-1
9455,14,2025-05-06,Venta,-1
9456,71,2025-05-06,Venta,-1
9457,29,2025-05-06,Venta,-1
9458,62,2024-05-15,Venta,-2
9459,45,2024-05-15,Venta,-2
9460,14,2024-05-15,Venta,-4
9461,20,2026-03-07,Venta,-1
9462,84,2024-08-06,Venta,-1
9463,70,2024-08-06,Venta,-1
9464,82,2024-07-13,Venta,-12
9465,72,2024-11-25,Venta,-2
9466,65,2024-12-07,Venta,-1
9467,92,2024-12-07,Venta,-3
9468,74,2024-11-13,Venta,-1
9469,83,2024-11-13,Venta,-1
9470,46,2024-12-25,Venta,-2
9471,20,2024-12-25,Venta,-1
9472,71,2024-08-05,Venta,-1
9473,81,2024-08-05,Venta,-2
9474,86,2024-08-05,Venta,-1
9475,55,2024-08-05,Venta,-12
9476,5,2024-08-05,Venta,-3
9477,62,2024-07-28,Venta,-2
9478,2,2024-07-28,Venta,-1
9479,31,2025-12-30,Venta,-2
9480,91,2025-12-30,Venta,-6
9481,38,2025-12-30,Venta,-1
9482,20,2025-04-04,Venta,-2
9483,72,2025-04-04,Venta,-1
9484,34,2025-04-04,Venta,-4
9485,31,2025-04-04,Venta,-2
9486,76,2025-02-23,Venta,-2
9487,39,2025-02-23,Venta,-1
9488,26,2025-02-23,Venta,-1
9489,7,2024-12-06,Venta,-2
9490,31,2024-12-06,Venta,-2
9491,52,2024-12-06,Venta,-2
9492,14,2024-12-06,Venta,-1
9493,20,2024-12-06,Venta,-1
9494,93,2024-11-01,Venta,-2
9495,78,2024-11-01,Venta,-3
9496,40,2024-07-03,Venta,-1
9497,5,2024-07-03,Venta,-1
9498,93,2024-12-26,Venta,-2
9499,85,2024-12-26,Venta,-1
9500,24,2024-12-26,Venta,-1
9501,55,2026-04-15,Venta,-2
9502,72,2026-04-15,Venta,-2
9503,38,2026-04-15,Venta,-4
9504,66,2026-04-15,Venta,-1
9505,90,2025-08-16,Venta,-1
9506,59,2024-01-15,Venta,-3
9507,85,2026-01-21,Venta,-2
9508,38,2026-01-21,Venta,-1
9509,80,2026-02-22,Venta,-3
9510,26,2026-02-22,Venta,-1
9511,14,2026-02-22,Venta,-2
9512,3,2026-02-22,Venta,-2
9513,15,2026-07-23,Venta,-1
9514,82,2026-07-23,Venta,-2
9515,19,2026-07-23,Venta,-3
9516,37,2024-02-24,Venta,-2
9517,67,2024-09-28,Venta,-2
9518,95,2024-04-16,Venta,-2
9519,3,2024-04-16,Venta,-3
9520,40,2024-03-20,Venta,-2
9521,26,2025-08-19,Venta,-1
9522,38,2025-08-19,Venta,-1
9523,83,2025-12-07,Venta,-2
9524,42,2025-12-07,Venta,-1
9525,17,2025-12-07,Venta,-1
9526,15,2024-04-12,Venta,-1
9527,99,2025-04-12,Venta,-1
9528,62,2025-12-01,Venta,-4
9529,32,2025-12-01,Venta,-3
9530,55,2025-12-01,Venta,-1
9531,7,2025-12-01,Venta,-2
9532,21,2026-04-04,Venta,-1
9533,51,2024-11-18,Venta,-2
9534,5,2024-11-18,Venta,-2
9535,14,2024-01-28,Venta,-1
9536,91,2024-01-28,Venta,-1
9537,65,2026-03-02,Venta,-1
9538,29,2026-03-02,Venta,-3
9539,33,2026-03-02,Venta,-1
9540,2,2024-11-08,Venta,-1
9541,95,2026-06-26,Venta,-1
9542,92,2026-06-26,Venta,-2
9543,51,2026-06-26,Venta,-1
9544,87,2024-06-06,Venta,-2
9545,34,2025-11-26,Venta,-4
9546,11,2025-11-26,Venta,-4
9547,89,2024-06-01,Venta,-1
9548,12,2024-06-01,Venta,-2
9549,48,2024-06-01,Venta,-2
9550,88,2024-10-10,Venta,-1
9551,85,2024-10-10,Venta,-1
9552,94,2024-11-25,Venta,-2
9553,85,2025-09-05,Venta,-1
9554,8,2026-07-04,Venta,-1
9555,38,2026-07-04,Venta,-1
9556,21,2025-06-13,Venta,-1
9557,23,2025-06-13,Venta,-1
9558,40,2025-06-13,Venta,-1
9559,86,2025-06-13,Venta,-1
9560,51,2025-10-02,Venta,-1
9561,86,2025-10-02,Venta,-4
9562,24,2024-01-22,Venta,-6
9563,99,2024-06-02,Venta,-1
9564,51,2026-05-20,Venta,-1
9565,32,2026-05-20,Venta,-1
9566,53,2025-09-01,Venta,-1
9567,7,2025-09-01,Venta,-1
9568,37,2025-09-01,Venta,-2
9569,32,2025-09-01,Venta,-1
9570,64,2024-11-04,Venta,-2
9571,36,2024-11-04,Venta,-1
9572,85,2026-05-25,Venta,-4
9573,56,2026-06-13,Venta,-2
9574,32,2026-06-13,Venta,-2
9575,2,2024-09-17,Venta,-1
9576,59,2025-06-21,Venta,-2
9577,46,2024-02-23,Venta,-3
9578,81,2024-02-23,Venta,-2
9579,51,2024-12-30,Venta,-3
