detalle_id,pedido_id,producto_id,cantidad,precio_unitario
8170,3856,5,1,95794.7
8171,3857,20,1,4929.33
8172,3857,21,3,8888.7
8173,3858,83,2,11126.57
8174,3859,64,1,10257.79
8175,3859,5,3,87939.76
8176,3859,76,4,8361.48
8177,3859,74,2,17379.2
8178,3860,4,4,9305.49
8179,3860,31,2,13625.68
8180,3861,4,1,9972.45
8181,3862,4,1,9811.79
8182,3863,71,1,10672.42
8183,3863,69,3,4695.56
8184,3864,67,2,24385.11
8185,3864,74,1,17039.28
8186,3864,95,1,66227.74
8187,3864,26,1,19063.93
8188,3865,69,2,4282.53
8189,3865,76,1,8171.25
8190,3865,2,3,6908.44
8191,3866,38,2,4811.35
8192,3866,76,1,8693.88
8193,3867,74,1,18218.81
8194,3867,34,1,12273.46
8195,3867,95,1,64137.44
8196,3868,2,1,7221.07
8197,3869,45,2,109023.01
8198,3869,75,3,44216.27
8199,3869,36,1,19267.73
8200,3869,27,1,13001.2
8201,3870,64,3,9563.66
8202,3870,78,2,6216.12
8203,3871,89,2,2256.63
8204,3871,14,1,7486.1
8205,3872,21,1,8884.67
8206,3872,4,1,9640.6
8207,3873,21,1,8386.71
8208,3873,100,1,30382.53
8209,3873,42,1,10928.12
8210,3874,11,3,12705.54
8211,3874,76,4,8794.87
8212,3874,26,1,19798.67
8213,3874,34,3,11489.73
8214,3875,80,1,12174.73
8215,3875,75,1,44603.02
8216,3875,23,1,10847.6
8217,3876,74,1,16779.46
8218,3876,31,2,14812.98
8219,3876,3,6,7914.53
8220,3877,83,4,11432.76
8221,3877,12,1,14442.35
8222,3878,85,1,76578.89
8223,3879,93,1,5375.78
8224,3880,47,1,13903.93
8225,3880,2,1,6586.52
8226,3880,30,2,27202.45
8227,3881,4,1,10377.28
8228,3882,54,1,25427.18
8229,3882,30,1,26898.86
8230,3882,84,1,17705.33
8231,3883,33,2,12018.22
8232,3883,95,1,64240.22
8233,3884,72,1,11684.12
8234,3884,52,1,15146.34
8235,3885,32,24,7407.66
8236,3885,4,1,9765.4
8237,3885,100,2,30614.65
8238,3886,4,2,9779.15
8239,3886,56,1,11219.04
8240,3887,89,3,2285.99
8241,3887,94,1,28336.86
8242,3888,51,1,9074.11
8243,3889,51,6,9155.87
8244,3889,39,1,8181.58
8245,3890,38,2,4947.12
8246,3890,34,1,11343.58
8247,3890,12,1,15275.73
8248,3891,62,2,15740.74
8249,3891,95,1,62820.25
8250,3891,93,1,5524.43
8251,3892,41,1,23001.55
8252,3892,93,1,5565.89
8253,3892,99,1,7770.31
8254,3893,46,1,18452.99
8255,3893,63,1,10244.19
8256,3893,6,1,36906.52
8257,3894,55,2,37473.83
8258,3895,37,1,12562.33
8259,3896,47,1,13930.34
8260,3896,1,1,9366.36
8261,3897,14,1,7268.45
8262,3897,74,1,17843.94
8263,3898,84,18,16496.26
8264,3899,46,1,19492.98
8265,3899,34,4,12158.53
8266,3900,54,1,27198.55
8267,3901,45,1,109152.29
8268,3901,2,1,6806.08
8269,3902,60,1,8535.21
8270,3902,90,1,14965.93
8271,3903,60,1,8613.77
8272,3904,53,1,15750.63
8273,3904,31,2,14020.85
8274,3904,48,2,7280.93
8275,3904,76,1,8119.0
8276,3905,45,1,113108.46
8277,3905,67,2,25025.72
8278,3905,21,1,9077.78
8279,3906,26,2,18581.86
8280,3906,74,2,17568.07
8281,3907,54,1,28062.27
8282,3908,89,3,2260.9
8283,3908,62,3,16055.81
8284,3909,29,1,5290.17
8285,3910,91,1,14623.34
8286,3910,37,3,12786.32
8287,3911,48,4,7436.22
8288,3911,83,1,10874.76
8289,3911,99,2,8102.59
8290,3912,84,1,15973.93
8291,3912,64,1,10510.65
8292,3913,83,1,11275.08
8293,3913,76,1,7880.95
8294,3913,61,1,19265.18
8295,3914,71,2,10346.76
8296,3914,74,1,18611.64
8297,3914,52,1,13793.24
8298,3915,4,1,10176.64
8299,3916,71,3,9693.4
8300,3917,45,2,106578.81
8301,3917,24,1,15273.71
8302,3917,81,1,10174.96
8303,3918,63,3,9943.8
8304,3918,69,1,4619.35
8305,3918,54,1,26259.7
8306,3918,47,4,14026.56
8307,3918,81,1,10032.3
8308,3919,100,1,28242.59
8309,3919,14,1,7606.74
8310,3920,94,2,28346.49
8311,3921,22,1,11030.03
8312,3922,26,1,18019.31
8313,3923,71,1,10232.6
8314,3924,49,1,4980.2
8315,3924,48,3,7449.17
8316,3924,4,2,10388.22
8317,3924,91,1,13567.86
8318,3925,2,2,7085.47
8319,3925,46,1,18867.55
8320,3926,32,1,7386.24
8321,3926,51,1,9408.91
8322,3926,80,2,13027.36
8323,3926,43,1,12191.46
8324,3927,38,3,4565.52
8325,3928,100,1,29039.24
8326,3929,2,4,6552.61
8327,3930,59,1,6711.39
8328,3930,32,2,8118.12
8329,3930,83,1,10866.27
8330,3931,45,1,109915.04
8331,3932,51,1,9456.63
8332,3933,89,1,2159.11
8333,3933,14,1,7320.94
8334,3934,81,1,10074.09
8335,3934,7,1,12718.51
8336,3934,29,1,5422.75
8337,3934,95,6,60061.75
8338,3935,92,1,9036.13
8339,3936,68,1,12751.8
8340,3936,61,3,18542.57
8341,3936,60,3,7969.14
8342,3936,85,1,75820.51
8343,3937,83,2,10713.56
8344,3937,45,1,112850.82
8345,3938,95,2,66237.97
8346,3938,12,1,14904.39
8347,3938,90,1,13709.05
8348,3939,62,2,15237.91
8349,3939,21,1,9090.23
8350,3939,69,1,4372.58
8351,3940,76,1,8782.49
8352,3940,31,1,14554.57
8353,3940,54,1,25345.41
8354,3940,55,2,35900.15
8355,3941,17,6,28806.75
8356,3941,89,1,2173.23
8357,3942,93,3,5453.66
8358,3943,4,2,9768.43
8359,3944,59,3,6498.81
8360,3944,12,1,15148.5
8361,3945,14,1,7594.16
8362,3946,51,2,8525.91
8363,3946,54,2,28502.52
8364,3946,14,1,7397.54
8365,3947,100,2,27569.65
8366,3948,2,2,6847.45
8367,3948,96,3,20882.18
8368,3949,92,1,9201.89
8369,3949,95,1,60661.55
8370,3950,14,2,7252.37
8371,3951,61,1,20273.21
8372,3951,76,1,7886.83
8373,3952,34,1,11329.15
8374,3953,46,1,18845.14
8375,3953,30,1,26749.89
8376,3953,76,1,8297.25
8377,3953,59,1,6155.52
8378,3954,62,1,16105.74
8379,3955,67,1,24975.93
8380,3956,14,1,7309.66
8381,3956,41,1,23036.48
8382,3956,22,1,11670.94
8383,3956,63,1,10587.2
8384,3957,86,1,30484.16
8385,3958,8,3,13925.03
8386,3958,31,2,14660.26
8387,3958,34,1,12394.03
8388,3959,14,1,7656.39
8389,3959,30,1,28369.82
8390,3960,70,1,29612.39
8391,3960,94,2,25769.73
8392,3960,75,3,45884.6
8393,3961,85,1,69080.86
8394,3962,34,1,11683.29
8395,3962,13,1,6153.3
8396,3963,18,1,10893.34
8397,3963,76,1,8124.73
8398,3963,80,1,12211.38
8399,3964,22,1,11811.72
8400,3964,34,1,11579.52
8401,3965,2,2,6940.28
8402,3966,56,1,10487.85
8403,3967,76,2,8176.19
8404,3968,32,1,8154.23
8405,3968,42,3,10622.74
8406,3968,12,1,13702.91
8407,3968,34,1,11514.5
8408,3969,4,1,9388.83
8409,3969,7,1,12270.95
8410,3969,61,3,18623.8
8411,3970,14,1,7972.72
8412,3970,82,2,15538.07
8413,3970,86,1,29523.1
8414,3970,90,1,15159.94
8415,3971,71,2,9907.34
8416,3971,26,1,18593.33
8417,3971,24,4,15067.38
8418,3972,14,1,7356.15
8419,3972,56,1,11020.99
8420,3972,4,1,10205.46
8421,3973,54,1,28410.71
8422,3974,66,1,16974.04
8423,3974,96,1,19993.94
8424,3974,83,1,11372.76
8425,3974,73,4,6563.04
8426,3975,26,2,18335.87
8427,3975,16,1,11958.57
8428,3975,33,2,10887.25
8429,3976,55,2,37236.75
8430,3976,21,1,9299.02
8431,3976,88,18,3625.36
8432,3977,54,1,27882.69
8433,3978,70,1,32326.05
8434,3979,48,2,6875.73
8435,3979,32,1,7895.22
8436,3980,46,12,19874.86
8437,3980,43,2,12047.85
8438,3980,85,1,69916.73
8439,3981,5,2,93479.7
8440,3981,69,1,4334.41
8441,3981,40,1,27235.39
8442,3981,22,3,11475.2
8443,3982,71,2,9547.44
8444,3982,46,2,18540.37
8445,3982,23,4,11486.18
8446,3982,16,1,10934.78
8447,3983,88,3,3904.57
8448,3983,97,3,8062.64
8449,3983,63,1,10833.05
8450,3983,81,1,10420.23
8451,3984,26,1,19519.1
8452,3984,51,1,8923.78
8453,3985,66,2,17404.72
8454,3986,63,1,10054.12
8455,3987,25,1,90947.09
8456,3988,62,1,15870.63
8457,3988,36,12,19667.29
8458,3988,34,1,12194.24
8459,3989,83,3,12014.99
8460,3989,4,1,9745.62
8461,3990,85,2,69691.15
8462,3990,29,1,5471.76
8463,3990,71,1,9727.41
8464,3990,45,3,109533.6
8465,3991,2,1,7186.92
8466,3991,20,1,5415.95
8467,3992,71,1,10523.3
8468,3992,65,1,78137.66
8469,3993,82,1,15954.4
8470,3993,51,1,9368.63
8471,3993,86,1,27150.03
8472,3994,7,1,12395.07
8473,3994,72,1,12766.16
8474,3995,70,1,30293.43
8475,3996,20,2,5496.95
8476,3997,1,1,9489.93
8477,3997,86,1,28565.01
8478,3998,24,1,15146.35
8479,3998,7,1,12473.46
8480,3999,84,2,15800.11
8481,3999,22,1,11708.58
8482,3999,95,1,61573.69
8483,4000,71,1,10294.93
8484,4001,14,1,7320.85
8485,4002,57,1,28786.4
8486,4002,16,2,11776.64
8487,4003,59,2,6635.84
8488,4004,35,3,83662.28
8489,4005,38,1,4860.91
8490,4006,29,2,5296.53
8491,4007,65,2,77671.35
8492,4007,62,1,14717.99
8493,4008,38,2,4737.27
8494,4008,52,2,14304.2
8495,4009,38,2,4693.58
8496,4009,26,3,19282.43
8497,4009,28,3,8851.81
8498,4009,97,1,7885.03
8499,4009,56,1,11311.35
8500,4010,55,1,36682.51
8501,4010,14,4,7975.8
8502,4010,82,1,17062.62
8503,4011,74,2,17413.86
8504,4012,84,1,17094.67
8505,4013,36,2,19289.67
8506,4014,20,2,5550.97
8507,4015,36,1,18691.2
8508,4016,61,6,19309.58
8509,4016,5,1,88943.88
8510,4017,83,2,11556.28
8511,4017,42,2,11599.3
8512,4018,37,2,13616.58
8513,4018,91,3,13988.3
8514,4019,55,2,36498.63
8515,4020,42,1,11927.9
8516,4021,38,1,4815.32
8517,4021,88,2,3795.56
8518,4021,83,4,11424.22
8519,4021,54,2,28386.59
8520,4021,29,4,5336.27
8521,4022,49,1,5065.46
8522,4022,55,1,37192.48
8523,4022,44,2,11751.46
8524,4022,21,1,9163.25
8525,4023,85,12,69034.58
8526,4023,71,1,10717.46
8527,4023,61,2,19207.54
8528,4024,49,3,5084.94
8529,4025,65,4,79947.87
8530,4026,24,1,15695.69
8531,4026,46,2,19878.3
8532,4027,21,1,9272.17
8533,4027,75,1,46558.11
8534,4028,26,1,19090.52
8535,4028,32,3,8166.16
8536,4028,61,1,19561.38
8537,4029,7,1,12936.46
8538,4030,94,3,27882.68
8539,4030,52,4,14755.17
8540,4030,84,1,16040.9
8541,4031,61,3,18201.32
8542,4031,55,2,36965.64
8543,4032,59,1,6380.67
8544,4032,92,1,8863.45
8545,4033,17,2,28053.68
8546,4033,33,1,11073.2
8547,4034,90,1,14836.96
8548,4035,61,1,19677.39
8549,4036,15,1,64668.55
8550,4037,36,3,18545.26
8551,4038,24,2,14930.7
8552,4039,36,1,19344.61
8553,4039,56,1,11461.99
8554,4040,63,1,10278.02
8555,4041,29,2,5374.12
8556,4041,63,2,9942.27
8557,4041,45,1,110401.18
8558,4041,52,1,14539.92
8559,4042,75,1,49589.87
8560,4043,60,2,8882.47
8561,4043,22,1,10562.44
8562,4043,33,1,11274.82
8563,4044,81,1,10229.66
8564,4044,12,1,13675.82
8565,4044,71,1,10411.71
8566,4045,26,1,18619.57
8567,4045,9,12,6333.31
8568,4046,54,1,26803.97
8569,4047,83,1,10888.2
8570,4047,82,1,15871.42
8571,4047,81,2,10157.78
8572,4047,72,1,11580.94
8573,4048,26,1,19830.72
8574,4048,71,1,10240.44
8575,4048,4,2,9752.12
8576,4048,95,2,64609.36
8577,4049,31,2,14839.01
8578,4050,75,4,49807.22
8579,4050,5,2,91253.34
8580,4051,91,1,14119.88
8581,4051,29,2,5325.55
8582,4051,28,1,7937.09
8583,4051,97,2,7446.62
8584,4051,78,1,6296.72
8585,4052,2,2,6868.12
8586,4052,3,1,8741.46
8587,4053,52,3,15421.56
8588,4053,27,1,13171.09
8589,4053,31,3,14365.7
8590,4054,26,1,19176.33
8591,4055,2,1,6757.36
8592,4056,30,2,28612.79
8593,4056,68,2,13208.08
8594,4056,21,1,8245.61
8595,4057,52,1,15337.16
8596,4058,42,1,10682.82
8597,4059,55,1,34415.02
8598,4059,81,1,10917.47
8599,4060,13,1,5720.99
8600,4061,1,4,9732.11
8601,4062,58,1,9320.7
8602,4062,84,1,16574.51
8603,4062,29,1,5405.48
8604,4063,82,1,16176.77
8605,4064,92,1,9688.32
8606,4064,84,1,17256.47
8607,4065,31,2,14283.21
8608,4066,43,4,11848.54
8609,4066,48,2,6954.28
8610,4067,12,2,14265.37
8611,4067,15,1,63275.29
8612,4067,88,4,3648.5
8613,4067,65,24,86937.87
8614,4068,74,2,16792.75
8615,4068,84,1,16420.86
8616,4068,91,2,13199.88
8617,4069,76,1,7936.51
8618,4070,21,2,9130.0
8619,4071,76,4,8823.64
8620,4072,1,1,9584.89
8621,4072,46,2,19450.47
8622,4073,37,2,13861.55
8623,4073,2,2,6909.24
8624,4073,93,2,5259.36
8625,4074,14,4,7327.28
8626,4074,81,1,11089.55
8627,4075,80,3,12808.47
8628,4075,71,3,10310.78
8629,4075,16,1,12072.92
8630,4075,52,2,14262.16
8631,4076,28,18,7968.48
8632,4076,89,2,2278.68
8633,4076,81,2,10779.95
8634,4077,56,1,10388.1
8635,4077,49,4,4978.69
8636,4077,60,18,8188.39
8637,4078,24,1,15489.08
8638,4079,9,1,6818.35
8639,4079,47,1,13974.75
8640,4079,55,1,37037.41
8641,4080,74,3,16728.96
8642,4080,20,2,4973.33
8643,4080,17,2,27582.24
8644,4081,59,1,6295.12
8645,4081,47,1,13003.9
8646,4082,85,1,69599.74
8647,4082,33,1,11474.71
8648,4082,20,1,5265.52
8649,4082,3,12,7968.65
8650,4083,69,4,4559.39
8651,4083,34,6,11233.53
8652,4084,83,1,11991.36
8653,4084,99,2,7799.94
8654,4085,29,1,5426.14
8655,4086,2,1,6813.56
8656,4087,2,2,6884.58
8657,4087,21,1,8371.97
8658,4088,18,1,11848.12
8659,4088,27,2,12789.05
8660,4088,95,1,60933.49
8661,4089,91,1,13304.36
8662,4089,95,24,63788.18
8663,4089,84,1,16623.43
8664,4090,91,1,13694.77
8665,4090,29,1,5535.78
8666,4090,68,2,13838.82
8667,4091,34,1,12426.07
8668,4091,85,1,70909.57
8669,4091,4,1,10259.43
8670,4091,84,1,17526.4
8671,4092,63,1,10771.92
8672,4092,53,1,15633.07
8673,4092,34,2,11611.78
8674,4093,14,1,7796.47
8675,4094,43,3,12863.24
8676,4094,15,1,66400.97
8677,4095,71,1,10627.72
8678,4095,89,1,2123.7
8679,4095,55,2,33944.66
8680,4096,82,2,16837.58
8681,4096,34,2,11515.54
8682,4097,55,2,36531.57
8683,4097,64,4,10310.56
8684,4098,95,1,60766.42
8685,4099,91,1,13956.9
8686,4100,70,1,29501.84
8687,4100,81,3,11227.45
8688,4100,4,2,9617.97
8689,4101,44,1,12492.29
8690,4101,2,1,6935.0
8691,4102,76,1,8025.34
8692,4103,42,4,11772.17
8693,4103,24,1,15256.45
8694,4103,1,1,9551.51
8695,4104,18,1,12137.23
8696,4104,88,1,4031.58
8697,4104,82,2,16576.54
8698,4105,51,4,8724.88
8699,4105,30,2,28252.81
8700,4105,50,1,35033.17
8701,4105,74,1,17577.82
8702,4106,36,1,20223.87
8703,4107,43,1,11960.52
8704,4107,92,4,9240.3
8705,4107,27,1,12416.7
8706,4108,36,3,19570.69
8707,4109,4,1,9925.35
8708,4110,81,1,10055.52
8709,4110,24,1,14279.72
8710,4110,52,2,15325.93
8711,4111,61,1,20191.35
8712,4112,67,2,24369.0
8713,4112,86,2,27180.55
8714,4113,16,1,11928.11
8715,4113,11,1,13442.41
8716,4113,66,4,17415.18
8717,4114,84,1,17585.45
8718,4114,14,4,7340.45
8719,4115,61,2,18151.77
8720,4115,46,1,18238.61
8721,4115,84,2,17380.76
8722,4116,83,2,11572.83
8723,4116,29,2,5099.29
8724,4116,51,3,9225.6
8725,4117,55,1,38076.19
8726,4117,24,1,14426.2
8727,4117,29,1,5529.53
8728,4118,36,1,18926.52
8729,4118,32,2,7773.07
8730,4119,94,2,28215.69
8731,4120,85,2,69363.18
8732,4121,86,1,29075.07
8733,4122,33,3,12072.02
8734,4123,43,2,13325.02
8735,4124,75,1,45706.86
8736,4124,63,1,9725.06
8737,4124,23,1,10772.8
8738,4125,18,1,11946.6
8739,4125,62,2,15093.91
8740,4126,100,2,29651.61
8741,4126,21,2,8499.04
8742,4127,55,2,34379.3
8743,4127,71,1,10166.53
8744,4128,2,1,6525.48
8745,4128,70,1,31277.16
8746,4128,14,1,8005.17
8747,4129,95,4,64497.02
8748,4130,85,1,76191.71
8749,4131,16,1,12048.35
8750,4131,85,2,74923.57
8751,4131,84,1,17805.2
8752,4131,100,1,28393.52
8753,4132,16,1,11995.08
8754,4133,26,2,18700.74
8755,4133,70,1,31304.28
8756,4134,4,1,9723.52
8757,4135,88,1,3621.99
8758,4136,67,3,25112.32
8759,4136,14,1,8089.73
8760,4136,90,1,14843.37
8761,4137,81,6,10207.52
8762,4138,2,2,7144.25
8763,4138,21,1,8604.3
8764,4138,54,1,26982.29
8765,4138,45,2,112372.92
8766,4139,40,1,27711.14
8767,4140,88,1,3850.57
8768,4140,1,1,8815.69
8769,4140,71,1,10494.68
8770,4141,4,2,10149.74
8771,4141,46,2,18352.17
8772,4142,29,1,5299.55
8773,4142,81,1,10962.87
8774,4142,57,1,29391.64
8775,4143,68,1,13205.26
8776,4143,51,2,8565.55
8777,4143,63,1,10587.37
8778,4143,29,1,5611.57
8779,4144,26,1,20191.77
8780,4144,92,2,9398.95
8781,4144,55,1,34791.35
8782,4144,14,1,7842.35
8783,4144,70,1,30058.42
8784,4145,42,2,11818.6
8785,4145,22,1,11133.47
8786,4146,46,1,20263.47
8787,4146,4,2,10174.44
8788,4146,23,2,11708.93
8789,4147,8,1,13531.6
8790,4147,23,2,10772.55
8791,4147,78,4,6346.89
8792,4147,55,1,34934.88
8793,4147,4,2,10013.9
8794,4148,87,1,14415.64
8795,4148,81,1,10390.45
8796,4148,5,1,93035.39
8797,4149,83,1,11815.05
8798,4149,14,2,8014.4
8799,4149,55,1,36680.79
8800,4150,4,1,9865.17
8801,4151,37,1,13769.52
8802,4151,63,1,10138.61
8803,4152,85,1,73783.42
8804,4152,51,1,8950.61
8805,4153,98,1,4031.99
8806,4153,62,3,15847.3
8807,4153,94,1,27926.48
8808,4153,4,1,10253.57
8809,4154,23,1,11092.65
8810,4155,74,1,17306.98
8811,4156,92,2,8825.19
8812,4156,36,1,18943.75
8813,4157,71,1,10103.0
8814,4157,2,2,6736.71
8815,4157,34,1,11911.28
8816,4158,15,2,64609.29
8817,4159,81,1,11131.28
8818,4159,76,2,8081.17
8819,4159,31,1,14307.18
8820,4160,76,2,8170.05
8821,4160,51,1,8919.24
8822,4161,67,1,24615.88
8823,4162,34,1,11621.21
8824,4162,74,1,17108.1
8825,4163,86,4,30060.68
8826,4163,34,3,11185.38
8827,4164,20,1,5098.27
8828,4164,26,1,19122.69
8829,4164,69,1,4330.99
8830,4165,84,1,16274.74
8831,4165,6,1,41594.51
8832,4165,36,3,19262.94
8833,4166,55,1,37387.6
8834,4166,18,1,11145.35
8835,4166,89,2,2311.56
8836,4166,93,1,5754.64
8837,4167,14,1,7862.43
8838,4167,46,2,18297.74
8839,4168,36,2,18293.68
8840,4169,29,1,5254.89
8841,4169,87,1,14030.44
8842,4170,95,1,63022.43
8843,4170,93,2,5783.91
8844,4170,18,2,11203.77
8845,4171,85,3,68863.05
8846,4171,91,2,14199.63
8847,4172,40,1,28327.75
8848,4173,70,1,30880.76
8849,4173,31,2,14916.88
8850,4173,23,1,11654.32
8851,4174,17,1,27981.4
8852,4174,31,1,13971.66
8853,4174,34,2,12083.37
8854,4174,36,1,18628.25
8855,4174,14,1,8041.12
8856,4175,88,1,3901.19
8857,4175,55,2,36934.4
8858,4175,5,1,88329.2
8859,4176,8,1,14071.61
8860,4176,91,1,13653.15
8861,4176,46,2,19716.64
8862,4177,4,1,9997.53
8863,4177,14,1,7602.33
8864,4178,55,1,35300.96
8865,4178,11,2,13453.33
8866,4178,51,1,8971.47
8867,4179,55,2,36930.71
8868,4179,42,2,11917.61
8869,4180,65,1,82313.8
8870,4180,52,2,14360.57
8871,4181,70,2,32526.12
8872,4181,85,1,70341.32
8873,4182,85,1,72965.5
8874,4182,52,2,15135.74
8875,4183,15,3,63187.12
8876,4183,26,2,19082.73
8877,4183,61,2,18510.49
8878,4183,62,1,15819.4
8879,4184,42,12,11552.71
8880,4184,33,1,11797.54
8881,4185,30,3,28500.8
8882,4185,76,1,8757.39
8883,4186,89,1,2116.9
8884,4186,92,1,9465.02
8885,4187,66,1,18771.0
8886,4188,27,1,13141.33
8887,4189,21,18,9133.95
8888,4190,88,3,3925.76
8889,4191,58,2,9439.51
8890,4192,11,1,14082.01
8891,4193,84,2,16035.11
8892,4194,22,2,11362.53
8893,4194,93,1,5571.94
8894,4195,81,1,10572.18
8895,4196,75,2,49068.48
8896,4196,21,2,8930.07
8897,4196,33,1,11559.23
8898,4196,69,1,4314.69
8899,4196,61,1,18538.82
8900,4197,86,2,28128.44
8901,4197,94,1,27480.48
8902,4197,32,1,7913.49
8903,4198,58,3,9132.45
8904,4198,83,1,11969.45
8905,4198,85,2,71560.95
8906,4198,24,2,15008.68
8907,4199,95,1,60104.1
8908,4199,16,1,11706.83
8909,4199,84,4,17849.37
8910,4200,55,2,38128.37
8911,4200,92,3,8688.47
8912,4200,8,1,12915.41
8913,4201,67,4,25040.82
8914,4201,2,2,7048.67
8915,4201,51,1,8764.73
8916,4201,92,2,9490.79
8917,4201,80,4,13036.69
8918,4202,74,1,17298.86
8919,4203,44,2,12113.28
8920,4204,55,2,38150.43
8921,4205,75,2,48350.22
8922,4205,48,2,7316.61
8923,4205,74,1,17006.4
8924,4205,81,1,10274.14
8925,4206,63,2,10243.64
8926,4207,67,2,24341.1
8927,4208,63,2,9969.61
8928,4208,11,24,13443.62
8929,4208,76,2,8255.78
8930,4209,100,2,28970.62
8931,4210,67,1,23744.97
8932,4211,73,2,6598.05
8933,4211,1,1,9069.26
8934,4211,85,1,70986.49
8935,4212,1,1,9117.61
8936,4212,14,2,8004.09
8937,4212,81,2,10294.68
8938,4212,26,2,19457.89
8939,4213,63,3,9612.17
8940,4213,100,3,30195.91
8941,4213,22,2,11564.72
8942,4213,45,2,104605.0
8943,4214,18,1,11427.27
8944,4214,21,1,8724.85
8945,4214,2,3,6906.42
8946,4215,74,1,16885.2
8947,4215,76,1,8622.65
8948,4215,8,1,13453.74
8949,4216,63,2,10656.0
8950,4217,24,6,15136.56
8951,4217,48,1,7571.47
8952,4217,92,3,9218.25
8953,4217,37,1,12860.7
8954,4218,94,3,26923.87
8955,4219,1,1,8944.93
8956,4219,51,2,9162.91
8957,4219,38,3,4636.42
8958,4220,5,1,88315.01
8959,4220,34,1,12294.99
8960,4221,72,1,11835.7
8961,4222,48,1,7648.76
8962,4222,72,2,11694.74
8963,4222,2,1,6540.45
8964,4223,91,1,14486.36
8965,4223,82,2,16185.74
8966,4224,76,1,8023.41
8967,4224,94,1,26754.25
8968,4224,38,3,4742.92
8969,4224,89,2,2258.24
8970,4225,23,1,11984.84
8971,4225,71,1,9622.77
8972,4226,81,3,10761.19
8973,4226,14,1,7184.24
8974,4227,14,2,7955.61
8975,4227,90,3,14961.46
8976,4227,85,1,73686.25
8977,4228,27,1,12984.06
8978,4228,67,1,24512.13
8979,4229,56,2,11639.07
8980,4229,14,1,8021.73
8981,4230,22,1,10845.59
8982,4231,4,4,10005.77
8983,4231,20,2,5417.69
8984,4232,83,1,10927.16
8985,4232,61,4,19646.96
8986,4232,20,3,5259.92
8987,4232,62,1,16013.54
8988,4233,7,1,11747.95
8989,4234,61,2,19424.48
8990,4235,88,1,3869.59
8991,4235,80,1,12191.77
8992,4235,81,1,10557.44
8993,4236,91,1,14258.24
8994,4236,83,2,11654.59
8995,4237,76,3,8634.57
8996,4238,16,2,11001.48
8997,4239,95,1,62153.03
8998,4239,45,1,103839.73
8999,4239,92,1,9708.89
9000,4240,74,2,17633.65
9001,4240,84,2,16700.81
9002,4241,29,1,5299.99
9003,4241,14,2,7205.84
9004,4242,100,1,27475.83
9005,4242,45,2,113065.72
9006,4242,34,2,11529.46
9007,4242,44,1,12071.31
9008,4243,27,1,12353.26
9009,4243,83,3,11913.54
9010,4244,38,1,4667.29
9011,4244,55,1,36304.4
9012,4245,37,1,13314.3
9013,4246,92,2,8995.06
9014,4246,85,2,71627.69
9015,4246,51,1,8605.16
9016,4247,100,2,28092.41
9017,4247,4,2,10232.48
9018,4248,55,1,34627.44
9019,4248,19,1,5580.91
9020,4249,22,1,11055.14
9021,4250,38,1,4720.32
9022,4250,1,1,8890.96
9023,4251,17,6,28376.89
9024,4251,25,2,86885.96
9025,4251,51,1,9306.99
9026,4251,69,1,4624.87
9027,4252,61,1,19498.31
9028,4252,6,1,40039.47
9029,4253,4,2,9470.36
9030,4254,59,3,6348.0
9031,4255,26,1,19782.26
9032,4256,36,2,19947.21
9033,4257,5,2,94248.04
9034,4257,71,1,10207.01
9035,4258,18,1,11783.21
9036,4258,4,1,9305.73
9037,4258,77,2,15005.42
9038,4259,1,1,9396.02
9039,4259,95,1,64287.75
9040,4259,62,1,15917.47
9041,4259,73,1,6822.76
9042,4260,14,1,7459.69
9043,4260,71,1,9832.48
9044,4261,24,1,14968.47
9045,4262,61,1,19301.09
9046,4262,76,2,8003.88
9047,4262,40,2,29642.62
9048,4263,55,1,35583.93
9049,4263,33,1,11343.08
9050,4264,66,1,18180.4
9051,4264,76,2,8590.97
9052,4264,85,3,69668.47
9053,4264,26,1,18455.03
9054,4265,65,3,84938.7
9055,4266,100,1,28400.46
9056,4267,83,4,10711.19
9057,4267,94,1,26427.14
9058,4268,2,1,7221.89
9059,4268,49,4,4723.01
9060,4268,21,2,9239.54
9061,4269,36,2,19354.07
9062,4270,45,1,115567.95
9063,4270,23,1,11254.53
9064,4271,83,3,11359.85
9065,4271,38,1,4965.59
9066,4271,55,2,35007.27
9067,4271,95,1,64584.23
9068,4272,21,2,8397.09
9069,4272,1,1,9099.03
9070,4272,34,1,11526.41
9071,4273,25,4,92699.19
9072,4274,85,1,74651.19
9073,4274,49,1,4622.5
9074,4275,61,1,18592.44
9075,4276,91,6,13275.84
9076,4277,84,3,17305.78
9077,4277,67,2,23941.82
9078,4277,65,1,86832.2
9079,4278,89,1,2314.38
9080,4278,34,2,11106.27
9081,4279,51,2,8614.22
9082,4280,51,2,8628.47
9083,4280,100,2,29808.77
9084,4281,48,1,7574.94
9085,4282,7,1,12492.44
9086,4282,85,1,76846.06
9087,4283,15,3,65325.58
9088,4283,20,1,5146.83
9089,4284,85,2,76423.33
9090,4284,29,1,5650.49
9091,4285,87,2,14522.96
9092,4286,18,1,11277.6
9093,4286,26,1,18144.58
9094,4286,40,1,29681.07
9095,4286,65,3,79746.41
9096,4287,61,6,19956.04
9097,4287,35,1,83768.45
9098,4287,29,6,5039.44
9099,4288,30,1,29026.69
9100,4289,48,1,7523.37
